Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL,QAR,KRW
04-Jul-14,1.2352,3.2386,2.4148,3.0345,1.569,2.0846,2.8532,5.8204,5.5059,0.7751,2.5935,1.9884,0.8803,1.7691,1.6608,1.6584,2.4746,0.8292,1.7361,4.8168,0.6943,5.1671,1.4194,6.2801,2.8477,2.2824,2.9598,1.5503,5.1736,2.2554,1.7327,6.2074,6.9966,1.2557,4.3371,3.5861,0.7638,1.494,0.964,3.3919,1.5038,0.7962,4.8611,1.7544
05-Jul-14,1.2344,3.2249,2.4045,3.0335,1.5656,2.0753,2.8514,5.8065,5.4816,0.7754,2.5782,1.9773,0.8763,1.7693,1.6638,1.6552,2.475,0.8309,1.7336,4.8173,0.6944,5.1755,1.4201,6.2763,2.8516,2.2829,2.9591,1.5462,5.1548,2.2556,1.7329,6.2081,6.9699,1.2559,4.3366,3.5819,0.7639,1.496,0.9641,3.3983,1.5039,0.8007,4.8625,1.754
06-Jul-14,1.2344,3.2249,2.4045,3.0335,1.5656,2.0753,2.8514,5.8065,5.4816,0.7754,2.5782,1.9773,0.8763,1.7693,1.6638,1.6552,2.475,0.8309,1.7336,4.8173,0.6944,5.1755,1.4201,6.2763,2.8516,2.2829,2.9591,1.5462,5.1548,2.2556,1.7329,6.2081,6.9699,1.2559,4.3366,3.5819,0.7639,1.496,0.9641,3.3983,1.5039,0.8007,4.8625,1.754
07-Jul-14,1.2344,3.2249,2.4045,3.0335,1.5656,2.0753,2.8514,5.8065,5.4816,0.7754,2.5782,1.9773,0.8763,1.7693,1.6638,1.6552,2.475,0.8309,1.7336,4.8173,0.6944,5.1755,1.4201,6.2763,2.8516,2.2829,2.9591,1.5462,5.1548,2.2556,1.7329,6.2081,6.9699,1.2559,4.3366,3.5819,0.7639,1.496,0.9641,3.3983,1.5039,0.8007,4.8625,1.754
08-Jul-14,1.2289,3.2244,2.4041,3.0296,1.5636,2.0682,2.8577,5.8033,5.4826,0.7745,2.582,1.9778,0.8764,1.7689,1.6619,1.6559,2.4745,0.8295,1.7354,4.8161,0.6942,5.168,1.4191,6.2749,2.8516,2.2824,2.9473,1.5462,5.117,2.2551,1.7308,6.2067,6.9573,1.2562,4.3377,3.5801,0.7624,1.501,0.9639,3.3931,1.5036,0.7993,4.8592,1.7508
09-Jul-14,1.2294,3.2257,2.4049,3.0282,1.5535,2.0721,2.8619,5.8123,5.483,0.7777,2.5874,1.9786,0.8767,1.7691,1.6555,1.6622,2.4749,0.8316,1.7394,4.8168,0.6943,5.161,1.4223,6.2756,2.8528,2.2827,2.9574,1.5534,5.1389,2.2554,1.7293,6.2074,6.9655,1.2577,4.3395,3.5743,0.7625,1.5105,0.964,3.3957,1.5038,0.7956,4.8598,1.7491
10-Jul-14,1.2298,3.2317,2.4093,3.029,1.5543,2.0803,2.865,5.8329,5.4919,0.7792,2.6001,1.9823,0.8778,1.77,1.6587,1.6643,2.4759,0.8325,1.7414,4.8192,0.6947,5.1537,1.425,6.2788,2.8555,2.2839,2.9618,1.5587,5.1943,2.2565,1.7302,6.2105,6.9809,1.2582,4.343,3.5792,0.7629,1.5183,0.9645,3.4097,1.5045,0.8002,4.8624,1.749
11-Jul-14,1.2308,3.232,2.4095,3.0281,1.5545,2.0896,2.8768,5.8216,5.4871,0.7768,2.614,1.9841,0.8776,1.7696,1.6596,1.6576,2.4752,0.8333,1.7469,4.818,0.6945,5.1608,1.4241,6.2752,2.8535,2.2834,2.9488,1.5571,5.23,2.256,1.7281,6.2091,6.9876,1.2597,4.3434,3.58,0.7627,1.513,0.9643,3.4174,1.5042,0.8003,4.8613,1.7464
12-Jul-14,1.2296,3.2261,2.4051,3.0288,1.553,2.0774,2.8719,5.8048,5.4516,0.7754,2.6101,1.9805,0.8767,1.7678,1.6624,1.6619,2.4731,0.8318,1.7451,4.8132,0.6938,5.1562,1.4244,6.2688,2.85,2.281,2.9446,1.5597,5.1905,2.2537,1.7264,6.2028,6.9651,1.2589,4.3379,3.5766,0.7619,1.5117,0.9633,3.4161,1.5027,0.7966,4.8589,1.7353
13-Jul-14,1.2296,3.2261,2.4051,3.0288,1.553,2.0774,2.8719,5.8048,5.4516,0.7754,2.6101,1.9805,0.8767,1.7678,1.6624,1.6619,2.4731,0.8318,1.7451,4.8132,0.6938,5.1562,1.4244,6.2688,2.85,2.281,2.9446,1.5597,5.1905,2.2537,1.7264,6.2028,6.9651,1.2589,4.3379,3.5766,0.7619,1.5117,0.9633,3.4161,1.5027,0.7966,4.8589,1.7353
14-Jul-14,1.2296,3.2261,2.4051,3.0288,1.553,2.0774,2.8719,5.8048,5.4516,0.7754,2.6101,1.9805,0.8767,1.7678,1.6624,1.6619,2.4731,0.8318,1.7451,4.8132,0.6938,5.1562,1.4244,6.2688,2.85,2.281,2.9446,1.5597,5.1905,2.2537,1.7264,6.2028,6.9651,1.2589,4.3379,3.5766,0.7619,1.5117,0.9633,3.4161,1.5027,0.7966,4.8589,1.7353
15-Jul-14,1.2241,3.2175,2.399,3.0132,1.5475,2.0653,2.8512,5.7985,5.4297,0.775,2.5942,1.9764,0.8745,1.761,1.6404,1.6543,2.4637,0.8313,1.7355,4.7947,0.6911,5.1422,1.4205,6.2469,2.8379,2.2723,2.9287,1.5518,5.1321,2.245,1.718,6.1789,6.9383,1.2557,4.3195,3.563,0.7577,1.5056,0.9596,3.4013,1.4969,0.7931,4.8396,1.7295
16-Jul-14,1.2252,3.2089,2.3926,3.0153,1.5437,2.0591,2.8401,5.7742,5.4129,0.7735,2.5861,1.9706,0.8725,1.7586,1.6383,1.6482,2.4602,0.8287,1.7318,4.788,0.6902,5.1663,1.4159,6.2362,2.833,2.2692,2.9244,1.5481,5.1163,2.242,1.7157,6.1705,6.9318,1.2571,4.3139,3.5582,0.7567,1.5022,0.9583,3.3998,1.4948,0.7956,4.8312,1.7121
17-Jul-14,1.2236,3.192,2.38,3.0116,1.5393,2.0486,2.8368,5.7577,5.3676,0.7704,2.5736,1.9581,0.8675,1.758,1.6328,1.6434,2.4601,0.8273,1.7281,4.7864,0.69,5.1625,1.4151,6.2274,2.8335,2.2682,2.9231,1.5307,5.1126,2.2412,1.7135,6.1684,6.9047,1.256,4.3163,3.5568,0.7564,1.5002,0.9579,3.4023,1.4943,0.7924,4.8295,1.704
18-Jul-14,1.2154,3.1869,2.3763,3.0054,1.5371,2.0425,2.8352,5.7375,5.3506,0.7651,2.572,1.9566,0.8659,1.7566,1.6337,1.6461,2.4571,0.8255,1.7313,4.7826,0.6894,5.151,1.4157,6.2225,2.8315,2.2663,2.9204,1.5249,5.0477,2.2397,1.7104,6.1635,6.8822,1.2563,4.314,3.5552,0.7558,1.4988,0.9572,3.396,1.4931,0.7902,4.8257,1.7071
19-Jul-14,1.213,3.1808,2.3717,2.999,1.5342,2.0431,2.8414,5.7189,5.3443,0.7645,2.5729,1.9531,0.8643,1.7541,1.6322,1.6459,2.4534,0.8236,1.7302,4.7758,0.6884,5.1249,1.4127,6.2136,2.8258,2.263,2.907,1.5217,4.9885,2.2365,1.708,6.1547,6.8694,1.2539,4.3101,3.5471,0.7547,1.5058,0.9558,3.3805,1.491,0.777,4.8186,1.7044
20-Jul-14,1.213,3.1808,2.3717,2.999,1.5342,2.0431,2.8414,5.7189,5.3443,0.7645,2.5729,1.9531,0.8643,1.7541,1.6322,1.6459,2.4534,0.8236,1.7302,4.7758,0.6884,5.1249,1.4127,6.2136,2.8258,2.263,2.907,1.5217,4.9885,2.2365,1.708,6.1547,6.8694,1.2539,4.3101,3.5471,0.7547,1.5058,0.9558,3.3805,1.491,0.777,4.8186,1.7044
21-Jul-14,1.213,3.1808,2.3717,2.999,1.5342,2.0431,2.8414,5.7189,5.3443,0.7645,2.5729,1.9531,0.8643,1.7541,1.6322,1.6459,2.4534,0.8236,1.7302,4.7758,0.6884,5.1249,1.4127,6.2136,2.8258,2.263,2.907,1.5217,4.9885,2.2365,1.708,6.1547,6.8694,1.2539,4.3101,3.5471,0.7547,1.5058,0.9558,3.3805,1.491,0.777,4.8186,1.7044
22-Jul-14,1.2103,3.1741,2.3666,2.9897,1.532,2.0393,2.8173,5.703,5.3222,0.7643,2.5557,1.9486,0.8619,1.7502,1.6287,1.6415,2.4482,0.8258,1.7274,4.7652,0.6869,5.1178,1.4103,6.1998,2.8191,2.2578,2.9037,1.5211,4.9877,2.2315,1.7025,6.1411,6.8587,1.2513,4.3043,3.5337,0.7518,1.5016,0.9537,3.371,1.4877,0.7868,4.8098,1.7048
23-Jul-14,1.2093,3.1637,2.359,2.986,1.5275,2.0325,2.8278,5.6929,5.3139,0.7625,2.5522,1.9414,0.8587,1.7496,1.6283,1.643,2.4477,0.8252,1.7229,4.7637,0.6867,5.1198,1.4103,6.1955,2.8205,2.2572,2.9037,1.5169,4.9933,2.2308,1.7019,6.1389,6.8512,1.2533,4.3005,3.5326,0.7515,1.4992,0.9533,3.3746,1.4872,0.7879,4.8078,1.7081
24-Jul-14,1.2064,3.1618,2.3577,2.9834,1.5227,2.0189,2.834,5.7007,5.3241,0.7675,2.5624,1.9403,0.859,1.7503,1.6323,1.6535,2.4486,0.8366,1.7261,4.7656,0.6869,5.1313,1.4137,6.1979,2.8238,2.2582,2.9138,1.5203,5.0281,2.2317,1.701,6.1414,6.8251,1.2516,4.3038,3.5294,0.7518,1.5031,0.9537,3.3785,1.4878,0.7914,4.808,1.7099
25-Jul-14,1.2086,3.1719,2.3652,2.9868,1.5252,2.024,2.8285,5.7147,5.3654,0.7681,2.5656,1.9464,0.8616,1.7555,1.6371,1.6577,2.4561,0.8404,1.7273,4.7797,0.689,5.1485,1.4176,6.2098,2.8342,2.265,2.9213,1.5082,5.0045,2.2383,1.706,6.1596,6.8403,1.2564,4.3179,3.5361,0.754,1.5026,0.9565,3.3873,1.4922,0.7912,4.8223,1.7068
26-Jul-14,1.2072,3.1611,2.3571,2.9752,1.5239,2.0237,2.8269,5.6882,5.3583,0.7649,2.573,1.9396,0.8579,1.7526,1.6291,1.6485,2.4514,0.8368,1.7204,4.7717,0.6878,5.1228,1.4124,6.1995,2.8307,2.2614,2.9153,1.4974,4.9998,2.2349,1.7016,6.1495,6.8343,1.254,4.3108,3.5345,0.7528,1.4912,0.955,3.3834,1.4897,0.7891,4.8143,1.7084
27-Jul-14,1.2072,3.1611,2.3571,2.9752,1.5239,2.0237,2.8269,5.6882,5.3583,0.7649,2.573,1.9396,0.8579,1.7526,1.6291,1.6485,2.4514,0.8368,1.7204,4.7717,0.6878,5.1228,1.4124,6.1995,2.8307,2.2614,2.9153,1.4974,4.9998,2.2349,1.7016,6.1495,6.8343,1.254,4.3108,3.5345,0.7528,1.4912,0.955,3.3834,1.4897,0.7891,4.8143,1.7084
28-Jul-14,1.2072,3.1611,2.3571,2.9752,1.5239,2.0237,2.8269,5.6882,5.3583,0.7649,2.573,1.9396,0.8579,1.7526,1.6291,1.6485,2.4514,0.8368,1.7204,4.7717,0.6878,5.1228,1.4124,6.1995,2.8307,2.2614,2.9153,1.4974,4.9998,2.2349,1.7016,6.1495,6.8343,1.254,4.3108,3.5345,0.7528,1.4912,0.955,3.3834,1.4897,0.7891,4.8143,1.7084
29-Jul-14,1.2034,3.156,2.3531,2.9739,1.5233,2.0194,2.8147,5.6769,5.3662,0.7629,2.5697,1.937,0.8567,1.7512,1.6204,1.647,2.4504,0.8352,1.7196,4.768,0.6873,5.1105,1.4103,6.1946,2.8309,2.2596,2.9124,1.499,4.9545,2.2331,1.7002,6.1446,6.8153,1.2532,4.3078,3.5292,0.7522,1.4768,0.9542,3.3807,1.4885,0.7857,4.8099,1.7065
30-Jul-14,1.1986,3.1443,2.3445,2.9586,1.5192,2.0121,2.8036,5.6481,5.3258,0.7557,2.5545,1.9299,0.8532,1.7452,1.6147,1.6407,2.4416,0.829,1.7118,4.7517,0.6849,5.0985,1.4059,6.1711,2.8234,2.2519,2.9024,1.486,4.8976,2.2255,1.6927,6.1235,6.7875,1.2491,4.293,3.5171,0.7483,1.4558,0.951,3.3691,1.4834,0.7854,4.7935,1.7038
31-Jul-14,1.196,3.1306,2.3342,2.9504,1.5141,2.0033,2.7844,5.6207,5.3071,0.7508,2.5271,1.9193,0.849,1.7418,1.6027,1.6314,2.437,0.8213,1.7031,4.7424,0.6836,5.0811,1.4008,6.17,2.8223,2.2475,2.8995,1.4817,4.8753,2.2211,1.6894,6.1116,6.7632,1.2475,4.2841,3.512,0.7468,1.4511,0.9491,3.3657,1.4806,0.781,4.7841,1.7006
01-Aug-14,1.1914,3.1214,2.3272,2.9354,1.5124,1.9947,2.7691,5.5924,5.2568,0.7463,2.5241,1.9125,0.8447,1.7388,1.5929,1.616,2.4313,0.8145,1.6906,4.7341,0.6692,5.0738,1.3941,6.1377,2.8166,2.2436,2.873,1.4762,4.9058,2.2173,1.6849,6.1011,6.7432,1.2463,4.282,3.504,0.7455,1.4374,0.9474,3.3634,1.478,0.7745,4.7759,1.6922
02-Aug-14,1.1874,3.1189,2.3252,2.9224,1.5091,1.9899,2.7556,5.5535,5.2463,0.739,2.5248,1.912,0.8411,1.7359,1.5876,1.6113,2.4282,0.8083,1.6863,4.7262,0.668,5.0723,1.3904,6.1339,2.8094,2.2399,2.8425,1.4705,4.8588,2.2133,1.6821,6.0909,6.7288,1.2458,4.2755,3.4985,0.7443,1.451,0.9471,3.3601,1.4755,0.7671,4.7699,1.6741
03-Aug-14,1.1874,3.1189,2.3252,2.9224,1.5091,1.9899,2.7556,5.5535,5.2463,0.739,2.5248,1.912,0.8411,1.7359,1.5876,1.6113,2.4282,0.8083,1.6863,4.7262,0.668,5.0723,1.3904,6.1339,2.8094,2.2399,2.8425,1.4705,4.8588,2.2133,1.6821,6.0909,6.7288,1.2458,4.2755,3.4985,0.7443,1.451,0.9471,3.3601,1.4755,0.7671,4.7699,1.6741
04-Aug-14,1.1874,3.1189,2.3252,2.9224,1.5091,1.9899,2.7556,5.5535,5.2463,0.739,2.5248,1.912,0.8411,1.7359,1.5876,1.6113,2.4282,0.8083,1.6863,4.7262,0.668,5.0723,1.3904,6.1339,2.8094,2.2399,2.8425,1.4705,4.8588,2.2133,1.6821,6.0909,6.7288,1.2458,4.2755,3.4985,0.7443,1.451,0.9471,3.3601,1.4755,0.7671,4.7699,1.6741
05-Aug-14,1.1885,3.124,2.3289,2.9181,1.5142,1.9933,2.7601,5.5833,5.2566,0.7437,2.5196,1.9145,0.8427,1.7353,1.5879,1.6161,2.4278,0.8143,1.6907,4.7246,0.6678,5.0766,1.392,6.1296,2.8085,2.2391,2.8425,1.475,4.8662,2.2125,1.6799,6.0888,6.7435,1.2472,4.2655,3.4966,0.7428,1.4244,0.953,3.3612,1.475,0.7688,4.7663,1.6792
06-Aug-14,1.1882,3.1097,2.3183,2.9205,1.5084,1.9903,2.7642,5.5584,5.2403,0.74,2.5199,1.9042,0.8392,1.7315,1.583,1.6141,2.4222,0.8142,1.6861,4.7143,0.6663,5.0747,1.3903,6.1141,2.8062,2.2342,2.8465,1.4742,4.8368,2.2077,1.6746,6.0754,6.7311,1.2462,4.2481,3.4815,0.7412,1.408,0.9511,3.3538,1.4718,0.7673,4.7557,1.6842
07-Aug-14,1.1845,3.0978,2.3094,2.914,1.504,1.9833,2.7511,5.4919,5.1929,0.7295,2.5017,1.9003,0.8261,1.7312,1.5767,1.6111,2.422,0.7984,1.6915,4.7134,0.6662,5.0555,1.3846,6.113,2.809,2.2337,2.8176,1.4618,4.7942,2.2073,1.6743,6.0744,6.6989,1.2491,4.2387,3.4774,0.741,1.4012,0.951,3.3532,1.4715,0.7589,4.757,1.6751
08-Aug-14,1.1786,3.099,2.3104,2.9114,1.5007,1.9784,2.758,5.4993,5.2014,0.7316,2.5022,1.9014,0.8304,1.7274,1.5811,1.601,2.4164,0.8006,1.6886,4.7031,0.6648,5.007,1.3804,6.0974,2.804,2.2287,2.8193,1.4631,4.7653,2.2025,1.669,6.0611,6.6902,1.2488,4.2184,3.4707,0.7394,1.3865,0.9491,3.3405,1.4683,0.7602,4.7444,1.6653
09-Aug-14,1.1806,3.1035,2.3135,2.9031,1.4987,1.9734,2.7648,5.495,5.2066,0.7362,2.5009,1.907,0.8318,1.7274,1.5813,1.6013,2.4162,0.7962,1.6964,4.7031,0.6648,4.9801,1.38,6.0996,2.8063,2.2285,2.8192,1.4638,4.7396,2.2025,1.669,6.0611,6.7008,1.251,4.2105,3.4705,0.7394,1.3865,0.9491,3.3319,1.4683,0.7528,4.7444,1.6669
10-Aug-14,1.1806,3.1035,2.3135,2.9031,1.4987,1.9734,2.7648,5.495,5.2066,0.7362,2.5009,1.907,0.8318,1.7274,1.5813,1.6013,2.4162,0.7962,1.6964,4.7031,0.6648,4.9801,1.38,6.0996,2.8063,2.2285,2.8192,1.4638,4.7396,2.2025,1.669,6.0611,6.7008,1.251,4.2105,3.4705,0.7394,1.3865,0.9491,3.3319,1.4683,0.7528,4.7444,1.6669
11-Aug-14,1.1806,3.1035,2.3135,2.9031,1.4987,1.9734,2.7648,5.495,5.2066,0.7362,2.5009,1.907,0.8318,1.7274,1.5813,1.6013,2.4162,0.7962,1.6964,4.7031,0.6648,4.9801,1.38,6.0996,2.8063,2.2285,2.8192,1.4638,4.7396,2.2025,1.669,6.0611,6.7008,1.251,4.2105,3.4705,0.7394,1.3865,0.9491,3.3319,1.4683,0.7528,4.7444,1.6669
12-Aug-14,1.1835,3.1062,2.3156,2.9014,1.4985,1.9792,2.7961,5.5176,5.2168,0.7386,2.5202,1.9088,0.8314,1.729,1.5774,1.6021,2.419,0.8043,1.6933,4.7075,0.6654,4.9827,1.3832,6.1052,2.8097,2.2306,2.8263,1.4638,4.7964,2.2045,1.6689,6.0667,6.706,1.2569,4.1981,3.4724,0.7388,1.348,0.95,3.3286,1.4697,0.7574,4.749,1.678
13-Aug-14,1.1834,3.0936,2.3063,2.9011,1.4924,1.9713,2.7996,5.4772,5.1992,0.7339,2.5111,1.8998,0.8284,1.729,1.5799,1.6012,2.4185,0.799,1.6901,4.7075,0.6654,4.9625,1.3823,6.1031,2.8079,2.2306,2.8296,1.4572,4.7909,2.2045,1.6689,6.0667,6.6914,1.2585,4.1969,3.4673,0.7388,1.3159,0.95,3.3284,1.4697,0.7601,4.7488,1.6847
14-Aug-14,1.1805,3.0996,2.3108,2.8912,1.4946,1.971,2.8064,5.5099,5.2132,0.7362,2.5146,1.9042,0.8305,1.73,1.5834,1.6077,2.4203,0.8013,1.6885,4.7102,0.6658,4.9522,1.384,6.1066,2.8113,2.232,2.8241,1.4598,4.7761,2.2058,1.6683,6.0702,6.6979,1.2607,4.1991,3.4699,0.7393,1.3195,0.9505,3.3295,1.4705,0.76,4.7516,1.6809
15-Aug-14,1.1812,3.1028,2.3132,2.885,1.4938,1.9684,2.8132,5.5379,5.2171,0.7402,2.5189,1.9084,0.8311,1.7292,1.5876,1.6107,2.4195,0.802,1.688,4.708,0.6655,4.9854,1.3884,6.1038,2.8106,2.2309,2.842,1.4698,4.7981,2.2048,1.6675,6.0674,6.6912,1.2605,4.204,3.4684,0.7389,1.3208,0.9501,3.32,1.4698,0.7584,4.7515,1.6941
16-Aug-14,1.1815,3.1001,2.311,2.8844,1.4943,1.9673,2.8088,5.5216,5.2053,0.7386,2.5237,1.9077,0.8294,1.728,1.5866,1.6114,2.4178,0.7986,1.6849,4.7047,0.665,4.9591,1.3885,6.0995,2.8112,2.2296,2.8437,1.4674,4.7998,2.2035,1.6647,6.0632,6.6865,1.2599,4.2129,3.4663,0.7384,1.3155,0.9495,3.3167,1.4688,0.7625,4.7461,1.7005
17-Aug-14,1.1815,3.1001,2.311,2.8844,1.4943,1.9673,2.8088,5.5216,5.2053,0.7386,2.5237,1.9077,0.8294,1.728,1.5866,1.6114,2.4178,0.7986,1.6849,4.7047,0.665,4.9591,1.3885,6.0995,2.8112,2.2296,2.8437,1.4674,4.7998,2.2035,1.6647,6.0632,6.6865,1.2599,4.2129,3.4663,0.7384,1.3155,0.9495,3.3167,1.4688,0.7625,4.7461,1.7005
18-Aug-14,1.1815,3.1001,2.311,2.8844,1.4943,1.9673,2.8088,5.5216,5.2053,0.7386,2.5237,1.9077,0.8294,1.728,1.5866,1.6114,2.4178,0.7986,1.6849,4.7047,0.665,4.9591,1.3885,6.0995,2.8112,2.2296,2.8437,1.4674,4.7998,2.2035,1.6647,6.0632,6.6865,1.2599,4.2129,3.4663,0.7384,1.3155,0.9495,3.3167,1.4688,0.7625,4.7461,1.7005
19-Aug-14,1.1802,3.0958,2.3081,2.8832,1.4944,1.9671,2.804,5.5064,5.2073,0.7356,2.5169,1.9063,0.8276,1.7241,1.5841,1.6069,2.4111,0.7953,1.6825,4.6941,0.6635,4.9232,1.3857,6.0836,2.8065,2.2245,2.8373,1.4631,4.7853,2.1985,1.661,6.0495,6.6828,1.2574,4.2154,3.4607,0.7354,1.3188,0.9473,3.309,1.4655,0.763,4.735,1.6943
20-Aug-14,1.1802,3.0876,2.302,2.8716,1.4904,1.9615,2.8072,5.4929,5.1955,0.7341,2.516,1.902,0.8223,1.7247,1.5821,1.6107,2.4129,0.797,1.6802,4.6956,0.6637,4.8997,1.3856,6.0857,2.8084,2.2253,2.8399,1.4579,4.7763,2.1993,1.66,6.0516,6.6686,1.2566,4.2169,3.4635,0.7357,1.3315,0.9476,3.3004,1.466,0.7643,4.7368,1.6955
21-Aug-14,1.1796,3.0764,2.2936,2.874,1.4885,1.9572,2.7934,5.4789,5.1941,0.7322,2.5016,1.8945,0.8214,1.7276,1.5769,1.6044,2.4171,0.795,1.6713,4.7036,0.6648,4.8924,1.3825,6.0874,2.8136,2.229,2.8487,1.4495,4.7692,2.203,1.6628,6.0618,6.6582,1.2561,4.2322,3.4715,0.7369,1.3065,0.9492,3.303,1.4685,0.7691,4.7447,1.6897
22-Aug-14,1.1734,3.0736,2.2915,2.8659,1.4856,1.9486,2.8066,5.4657,5.1945,0.7288,2.5009,1.8926,0.8234,1.7276,1.5744,1.6039,2.4173,0.793,1.6645,4.7035,0.6648,4.8927,1.3819,6.081,2.8084,2.2292,2.8452,1.4481,4.7551,2.203,1.6612,6.0618,6.6352,1.2517,4.237,3.4742,0.7369,1.3175,0.9492,3.3029,1.4685,0.7639,4.7449,1.6879
23-Aug-14,1.1698,3.0711,2.2895,2.8588,1.4863,1.9497,2.8092,5.4707,5.195,0.7304,2.5024,1.8925,0.8229,1.7252,1.5744,1.607,2.4141,0.7924,1.6638,4.6971,0.6639,4.9029,1.3825,6.0725,2.8042,2.226,2.8506,1.4516,4.7919,2.1994,1.6588,6.0533,6.6413,1.245,4.2306,3.4636,0.7359,1.2908,0.9479,3.2915,1.4664,0.7608,4.7381,1.6954
24-Aug-14,1.1698,3.0711,2.2895,2.8588,1.4863,1.9497,2.8092,5.4707,5.195,0.7304,2.5024,1.8925,0.8229,1.7252,1.5744,1.607,2.4141,0.7924,1.6638,4.6971,0.6639,4.9029,1.3825,6.0725,2.8042,2.226,2.8506,1.4516,4.7919,2.1994,1.6588,6.0533,6.6413,1.245,4.2306,3.4636,0.7359,1.2908,0.9479,3.2915,1.4664,0.7608,4.7381,1.6954
25-Aug-14,1.1698,3.0711,2.2895,2.8588,1.4863,1.9497,2.8092,5.4707,5.195,0.7304,2.5024,1.8925,0.8229,1.7252,1.5744,1.607,2.4141,0.7924,1.6638,4.6971,0.6639,4.9029,1.3825,6.0725,2.8042,2.226,2.8506,1.4516,4.7919,2.1994,1.6588,6.0533,6.6413,1.245,4.2306,3.4636,0.7359,1.2908,0.9479,3.2915,1.4664,0.7608,4.7381,1.6954
26-Aug-14,1.1703,3.0544,2.2769,2.8626,1.4843,1.9366,2.7932,5.4473,5.1842,0.7278,2.4895,1.8838,0.8187,1.7252,1.5754,1.6067,2.4132,0.7922,1.6604,4.6971,0.6639,4.87,1.3803,6.0682,2.8036,2.226,2.8492,1.4431,4.7763,2.1994,1.6573,6.0533,6.5935,1.2416,4.2211,3.4645,0.7359,1.2908,0.9479,3.2878,1.4664,0.7578,4.7381,1.6915
27-Aug-14,1.169,3.067,2.2864,2.8706,1.4882,1.9432,2.8087,5.464,5.2024,0.73,2.4978,1.8926,0.8226,1.7321,1.5791,1.6124,2.4229,0.7989,1.6676,4.7159,0.6666,4.852,1.3871,6.0925,2.8152,2.2349,2.8633,1.4428,4.7933,2.2082,1.6639,6.0775,6.6262,1.2487,4.2322,3.4809,0.7388,1.2681,0.9517,3.2914,1.4723,0.7571,4.7569,1.7037
28-Aug-14,1.1709,3.0699,2.2882,2.8774,1.4889,1.942,2.8092,5.4595,5.2073,0.7316,2.4982,1.8948,0.8245,1.736,1.5927,1.6216,2.4287,0.8026,1.6705,4.7265,0.6681,4.8606,1.3914,6.1041,2.826,2.24,2.8713,1.4534,4.8036,2.2132,1.666,6.0912,6.6275,1.2515,4.2381,3.4871,0.7405,1.2497,0.9538,3.2935,1.4756,0.7678,4.7678,1.7119
29-Aug-14,1.1709,3.0699,2.2882,2.8774,1.4889,1.942,2.8092,5.4595,5.2073,0.7316,2.4982,1.8948,0.8245,1.736,1.5927,1.6216,2.4287,0.8026,1.6705,4.7265,0.6681,4.8606,1.3914,6.1041,2.826,2.24,2.8713,1.4534,4.8036,2.2132,1.666,6.0912,6.6275,1.2515,4.2381,3.4871,0.7405,1.2497,0.9538,3.2935,1.4756,0.7678,4.7678,1.7119
30-Aug-14,1.1697,3.0719,2.2891,2.8802,1.4912,1.9415,2.8063,5.4264,5.1934,0.727,2.4971,1.8985,0.8248,1.736,1.6004,1.6214,2.4293,0.803,1.6696,4.7265,0.6564,4.8663,1.3908,6.1041,2.8259,2.24,2.8689,1.4546,4.7006,2.2132,1.6644,6.0912,6.6184,1.2433,4.2238,3.4861,0.7393,1.2759,0.9538,3.2782,1.4756,0.7746,4.7679,1.7126
31-Aug-14,1.1697,3.0719,2.2891,2.8802,1.4912,1.9415,2.8063,5.4264,5.1934,0.727,2.4971,1.8985,0.8248,1.736,1.6004,1.6214,2.4293,0.803,1.6696,4.7265,0.6564,4.8663,1.3908,6.1041,2.8259,2.24,2.8689,1.4546,4.7006,2.2132,1.6644,6.0912,6.6184,1.2433,4.2238,3.4861,0.7393,1.2759,0.9538,3.2782,1.4756,0.7746,4.7679,1.7126
01-Sep-14,1.1697,3.0719,2.2891,2.8802,1.4912,1.9415,2.8063,5.4264,5.1934,0.727,2.4971,1.8985,0.8248,1.736,1.6004,1.6214,2.4293,0.803,1.6696,4.7265,0.6564,4.8663,1.3908,6.1041,2.8259,2.24,2.8689,1.4546,4.7006,2.2132,1.6644,6.0912,6.6184,1.2433,4.2238,3.4861,0.7393,1.2759,0.9538,3.2782,1.4756,0.7746,4.7679,1.7126
02-Sep-14,1.1706,3.0611,2.2804,2.8844,1.4855,1.9341,2.8099,5.4182,5.1878,0.7252,2.4812,1.89,0.8224,1.736,1.5987,1.6221,2.429,0.8038,1.6652,4.7264,0.6564,4.8516,1.3898,6.0976,2.8261,2.24,2.87,1.4553,4.6548,2.2132,1.6644,6.0912,6.6023,1.2406,4.2215,3.4926,0.7393,1.3238,0.9538,3.2786,1.4756,0.7767,4.7678,1.7137
