Date,BGN,DKK,EUR,GBP,ISK,YUM,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ATS,BEF,DEM,NLG,ITL,FIM,FRF,ESP,GRD,IEP,LUF,PTE
01-Aug-02,1.1008,0.2884,2.1417,3.4274,0.2556,3.5938,0.2888,0.5245,0.6645,0.8746,0.2319,1.4723,0.0708,2.185,1.3883,1.1945,0.4745,1.2898,0.1823,0.2756,0.4692,1.2391,7.2449,0.264,0.2801,0.0693,0.4474,1.1881,1.37,0.4202,3.6272,6.2063,1.6066,0.3864,0.8055,2.8703,4.101,0.1417,0.4721,,,,,,,,,,,,
02-Aug-02,1.0972,0.2876,2.1358,3.4131,0.2565,3.6203,0.287,0.5255,0.6649,0.8739,0.2296,1.4729,0.0706,2.1901,1.3826,1.1774,0.4735,1.3036,0.1829,0.2763,0.4665,1.2477,7.2585,0.2646,0.2808,0.0694,0.4484,1.187,1.3656,0.4212,3.6272,6.1892,1.6139,0.3873,0.8074,2.877,4.1098,0.1419,0.4732,,,,,,,,,,,,
03-Aug-02,1.1096,0.2909,2.1607,3.4243,0.2593,3.6202,0.2878,0.5233,0.6679,0.8805,0.2283,1.4909,0.0711,2.19,1.3798,1.1861,0.474,1.3201,0.184,0.2763,0.4648,1.2473,7.268,0.2646,0.2808,0.0694,0.4484,1.1876,1.3813,0.4212,3.6457,6.263,1.6115,0.3873,0.8073,2.8768,4.1104,0.1417,0.4732,,,,,,,,,,,,
04-Aug-02,1.1096,0.2909,2.1607,3.4243,0.2593,3.6202,0.2878,0.5233,0.6679,0.8805,0.2283,1.4909,0.0711,2.19,1.3798,1.1861,0.474,1.3201,0.184,0.2763,0.4648,1.2473,7.268,0.2646,0.2808,0.0694,0.4484,1.1876,1.3813,0.4212,3.6457,6.263,1.6115,0.3873,0.8073,2.8768,4.1104,0.1417,0.4732,,,,,,,,,,,,
05-Aug-02,1.1096,0.2909,2.1607,3.4243,0.2593,3.6202,0.2878,0.5233,0.6679,0.8805,0.2283,1.4909,0.0711,2.19,1.3798,1.1861,0.474,1.3201,0.184,0.2763,0.4648,1.2473,7.268,0.2646,0.2808,0.0694,0.4484,1.1876,1.3813,0.4212,3.6457,6.263,1.6115,0.3873,0.8073,2.8768,4.1104,0.1417,0.4732,,,,,,,,,,,,
06-Aug-02,1.1038,0.2893,2.1495,3.4243,0.2563,3.5121,0.2864,0.5254,0.6635,0.8793,0.2276,1.4789,0.0707,2.19,1.3841,1.1771,0.4745,1.3502,0.1837,0.2762,0.4632,1.2467,7.2666,0.2646,0.2808,0.0694,0.4481,1.1844,1.3741,0.4212,3.6403,6.2288,1.6103,0.3873,0.8073,2.8768,4.1096,0.1418,0.4753,,,,,,,,,,,,
07-Aug-02,1.0925,0.2862,2.1251,3.3823,0.2536,3.496,0.281,0.5237,0.6594,0.8705,0.2241,1.4633,0.0699,2.18,1.3623,1.1476,0.4693,1.3228,0.1815,0.275,0.4647,1.2326,7.2205,0.2634,0.2795,0.0691,0.4456,1.1816,1.3591,0.4192,3.6033,6.1594,1.6041,0.3855,0.8037,2.853,4.0916,0.1412,0.4731,,,,,,,,,,,,
08-Aug-02,1.0864,0.2846,2.1137,3.3574,0.2555,3.496,0.2801,0.5186,0.6583,0.8666,0.2273,1.4505,0.0697,2.18,1.3742,1.1571,0.4693,1.3317,0.1808,0.275,0.463,1.2327,7.2119,0.2634,0.2795,0.069,0.4458,1.1829,1.3506,0.4192,3.5962,6.1251,1.6065,0.3855,0.8037,2.853,4.0977,0.1413,0.4731,,,,,,,,,,,,
09-Aug-02,1.0883,0.2851,2.1172,3.3446,0.255,3.496,0.2831,0.5225,0.6591,0.8668,0.2277,1.4488,0.0688,2.18,1.3805,1.1595,0.4693,1.3448,0.1807,0.275,0.4636,1.2337,7.213,0.2634,0.2795,0.069,0.4455,1.1835,1.3543,0.4192,3.595,6.1345,1.6053,0.3855,0.8037,2.853,4.0911,0.1414,0.4731,,,,,,,,,,,,
10-Aug-02,1.0868,0.2848,2.1146,3.3361,0.254,3.496,0.2835,0.5216,0.6589,0.8669,0.228,1.4467,0.069,2.18,1.3811,1.1646,0.4693,1.335,0.1807,0.275,0.4672,1.2333,7.2121,0.2634,0.2795,0.069,0.4456,1.1848,1.352,0.4192,3.5944,6.1262,1.6041,0.3855,0.7924,2.853,4.0908,0.1414,0.4731,,,,,,,,,,,,
11-Aug-02,1.0868,0.2848,2.1146,3.3361,0.254,3.496,0.2835,0.5216,0.6589,0.8669,0.228,1.4467,0.069,2.18,1.3811,1.1646,0.4693,1.335,0.1807,0.275,0.4672,1.2333,7.2121,0.2634,0.2795,0.069,0.4456,1.1848,1.352,0.4192,3.5944,6.1262,1.6041,0.3855,0.7924,2.853,4.0908,0.1414,0.4731,,,,,,,,,,,,
12-Aug-02,1.0868,0.2848,2.1146,3.3361,0.254,3.496,0.2835,0.5216,0.6589,0.8669,0.228,1.4467,0.069,2.18,1.3811,1.1646,0.4693,1.335,0.1807,0.275,0.4672,1.2333,7.2121,0.2634,0.2795,0.069,0.4456,1.1848,1.352,0.4192,3.5944,6.1262,1.6041,0.3855,0.7924,2.853,4.0908,0.1414,0.4731,,,,,,,,,,,,
13-Aug-02,1.0898,0.2855,2.1198,3.3273,0.2554,3.4923,0.2844,0.5208,0.6594,0.8681,0.2285,1.4543,0.0681,2.18,1.3884,1.1741,0.4719,1.3188,0.182,0.2749,0.4678,1.2381,7.2154,0.2634,0.2795,0.069,0.4454,1.1841,1.3571,0.4192,3.6033,6.1445,1.6053,0.3855,0.7924,2.853,4.0909,0.1414,0.4739,,,,,,,,,,,,
14-Aug-02,1.0926,0.2863,2.1258,3.3212,0.2533,3.4843,0.2856,0.5206,0.6631,0.869,0.2302,1.4518,0.0679,2.175,1.3823,1.1686,0.4749,1.3254,0.1829,0.2743,0.4654,1.2371,7.2029,0.2628,0.2789,0.0689,0.4442,1.1814,1.3591,0.4183,3.6016,6.1597,1.6016,0.3846,0.781,2.8464,4.0818,0.141,0.4728,,,,,,,,,,,,
15-Aug-02,1.1029,0.289,2.1454,3.3425,0.2529,3.4843,0.2885,0.5226,0.6622,0.876,0.2314,1.4686,0.0686,2.175,1.3934,1.1745,0.4749,1.3278,0.1858,0.2743,0.4656,1.2461,7.2178,0.2628,0.2789,0.0689,0.4447,1.1795,1.3722,0.4183,3.6214,6.2171,1.6004,0.3846,0.781,2.8359,4.0818,0.141,0.4728,,,,,,,,,,,,
16-Aug-02,1.0915,0.286,2.123,3.3315,0.2529,3.4852,0.2861,0.5213,0.6563,0.8663,0.2302,1.4521,0.0681,2.1756,1.3923,1.1757,0.473,1.3372,0.1854,0.2744,0.4646,1.2437,7.2104,0.2629,0.2789,0.0689,0.4439,1.1785,1.3576,0.4184,3.611,6.152,1.6021,0.3847,0.7812,2.8367,4.083,0.1411,0.473,,,,,,,,,,,,
17-Aug-02,1.0943,0.2867,2.1293,3.3363,0.2537,3.4852,0.2869,0.5219,0.6582,0.867,0.2303,1.4566,0.0681,2.1756,1.397,1.1874,0.4776,1.3306,0.1851,0.2744,0.4668,1.2458,7.2119,0.2629,0.2789,0.0689,0.4445,1.1817,1.3615,0.4184,3.6188,6.1691,1.6021,0.3847,0.7812,2.8367,4.083,0.1411,0.473,,,,,,,,,,,,
18-Aug-02,1.0943,0.2867,2.1293,3.3363,0.2537,3.4852,0.2869,0.5219,0.6582,0.867,0.2303,1.4566,0.0681,2.1756,1.397,1.1874,0.4776,1.3306,0.1851,0.2744,0.4668,1.2458,7.2119,0.2629,0.2789,0.0689,0.4445,1.1817,1.3615,0.4184,3.6188,6.1691,1.6021,0.3847,0.7812,2.8367,4.083,0.1411,0.473,,,,,,,,,,,,
19-Aug-02,1.0943,0.2867,2.1293,3.3363,0.2537,3.4852,0.2869,0.5219,0.6582,0.867,0.2303,1.4566,0.0681,2.1756,1.397,1.1874,0.4776,1.3306,0.1851,0.2744,0.4668,1.2458,7.2119,0.2629,0.2789,0.0689,0.4445,1.1817,1.3615,0.4184,3.6188,6.1691,1.6021,0.3847,0.7812,2.8367,4.083,0.1411,0.473,,,,,,,,,,,,
20-Aug-02,1.1022,0.2888,2.1448,3.3537,0.2553,3.4862,0.2904,0.5229,0.6612,0.8709,0.2328,1.4623,0.0688,2.177,1.3966,1.1825,0.4717,1.325,0.1843,0.2745,0.4685,1.247,7.2179,0.263,0.2791,0.0689,0.4446,1.1787,1.3709,0.4187,3.6362,6.2141,1.6019,0.385,0.7817,2.8386,4.0856,0.1412,0.4731,,,,,,,,,,,,
21-Aug-02,1.0938,0.2866,2.1282,3.3214,0.254,3.5005,0.2897,0.5245,0.6613,0.8674,0.2316,1.4517,0.0693,2.175,1.3831,1.1845,0.4749,1.3311,0.1829,0.2743,0.4718,1.2418,7.2008,0.2628,0.2789,0.0688,0.4437,1.1757,1.3607,0.4183,3.6184,6.1681,1.6004,0.3846,0.781,2.8359,4.0823,0.1411,0.4727,,,,,,,,,,,,
22-Aug-02,1.0999,0.2883,2.1408,3.3352,0.2557,3.5085,0.2911,0.5275,0.6599,0.8726,0.2333,1.4574,0.0695,2.18,1.3923,1.1879,0.4755,1.3415,0.1848,0.2749,0.4704,1.2476,7.2245,0.2634,0.2795,0.069,0.4449,1.1784,1.3691,0.4192,3.6291,6.2036,1.6041,0.3855,0.7828,2.8318,4.0907,0.1414,0.4737,,,,,,,,,,,,
23-Aug-02,1.0963,0.2873,2.1339,3.3341,0.2548,3.5166,0.2888,0.5234,0.6605,0.8733,0.2335,1.4537,0.0687,2.185,1.4044,1.1871,0.4776,1.3467,0.1837,0.2755,0.4704,1.2486,7.2365,0.264,0.2801,0.0692,0.4458,1.1798,1.3647,0.4202,3.6278,6.1858,1.6078,0.3864,0.7846,2.8383,4.1006,0.1417,0.4748,,,,,,,,,,,,
24-Aug-02,1.0923,0.2865,2.127,3.3373,0.2541,3.5326,0.2882,0.5217,0.6613,0.8695,0.2313,1.4447,0.0691,2.195,1.4083,1.1897,0.4772,1.3384,0.183,0.2768,0.471,1.2496,7.2588,0.2652,0.2814,0.0695,0.4479,1.1846,1.3604,0.4221,3.6293,6.1659,1.6152,0.3882,0.7882,2.8513,4.1194,0.1424,0.477,,,,,,,,,,,,
25-Aug-02,1.0923,0.2865,2.127,3.3373,0.2541,3.5326,0.2882,0.5217,0.6613,0.8695,0.2313,1.4447,0.0691,2.195,1.4083,1.1897,0.4772,1.3384,0.183,0.2768,0.471,1.2496,7.2588,0.2652,0.2814,0.0695,0.4479,1.1846,1.3604,0.4221,3.6293,6.1659,1.6152,0.3882,0.7882,2.8513,4.1194,0.1424,0.477,,,,,,,,,,,,
26-Aug-02,1.0923,0.2865,2.127,3.3373,0.2541,3.5326,0.2882,0.5217,0.6613,0.8695,0.2313,1.4447,0.0691,2.195,1.4083,1.1897,0.4772,1.3384,0.183,0.2768,0.471,1.2496,7.2588,0.2652,0.2814,0.0695,0.4479,1.1846,1.3604,0.4221,3.6293,6.1659,1.6152,0.3882,0.7882,2.8513,4.1194,0.1424,0.477,,,,,,,,,,,,
27-Aug-02,1.0926,0.2866,2.1274,3.3349,0.2527,3.5326,0.2877,0.5257,0.6599,0.869,0.2325,1.446,0.0694,2.195,1.4077,1.1912,0.4751,1.3442,0.1832,0.2768,0.4715,1.2478,7.26,0.2652,0.2814,0.0695,0.4482,1.1833,1.3604,0.4221,3.6203,6.1657,1.6152,0.3882,0.7882,2.8513,4.1188,0.1421,0.4752,,,,,,,,,,,,
28-Aug-02,1.096,0.2874,2.1335,3.3393,0.252,3.4927,0.2893,0.5245,0.6611,0.8689,0.2339,1.451,0.0696,2.19,1.4083,1.2087,0.474,1.3444,0.1842,0.2761,0.469,1.2482,7.2519,0.2646,0.2808,0.0694,0.4473,1.1812,1.3641,0.4212,3.6222,6.1831,1.6115,0.3873,0.7864,2.8448,4.1088,0.1417,0.4741,,,,,,,,,,,,
29-Aug-02,1.096,0.2874,2.1335,3.3393,0.252,3.4927,0.2893,0.5245,0.6611,0.8689,0.2339,1.451,0.0696,2.19,1.4083,1.2087,0.474,1.3444,0.1842,0.2761,0.469,1.2482,7.2519,0.2646,0.2808,0.0694,0.4473,1.1812,1.3641,0.4212,3.6222,6.1831,1.6115,0.3873,0.7864,2.8448,4.1088,0.1417,0.4741,,,,,,,,,,,,
30-Aug-02,1.1032,0.2895,2.1486,3.3592,0.2486,3.5022,0.2908,0.5269,0.6544,0.8749,0.2347,1.4621,0.0701,2.18,1.3987,1.2036,0.4698,1.3387,0.1853,0.2749,0.4685,1.2478,7.2284,0.2634,0.2795,0.0689,0.4453,1.1765,1.3737,0.4192,3.6285,6.2254,1.6047,0.3855,0.7828,2.7939,4.0916,0.1411,0.4719,,,,,,,,,,,,
31-Aug-02,1.0953,0.2873,2.1325,3.3635,0.245,3.5115,0.2889,0.5231,0.6507,0.87,0.233,1.453,0.0701,2.165,1.3904,1.1983,0.4727,1.3307,0.1836,0.273,0.4649,1.2384,7.1777,0.2616,0.2776,0.0685,0.442,1.169,1.3636,0.4163,3.6065,6.1809,1.5943,0.3828,0.7774,2.7746,4.0629,0.1401,0.4687,,,,,,,,,,,,
01-Sep-02,1.0953,0.2873,2.1325,3.3635,0.245,3.5115,0.2889,0.5231,0.6507,0.87,0.233,1.453,0.0701,2.165,1.3904,1.1983,0.4727,1.3307,0.1836,0.273,0.4649,1.2384,7.1777,0.2616,0.2776,0.0685,0.442,1.169,1.3636,0.4163,3.6065,6.1809,1.5943,0.3828,0.7774,2.7746,4.0629,0.1401,0.4687,,,,,,,,,,,,
02-Sep-02,1.0953,0.2873,2.1325,3.3635,0.245,3.5115,0.2889,0.5231,0.6507,0.87,0.233,1.453,0.0701,2.165,1.3904,1.1983,0.4727,1.3307,0.1836,0.273,0.4649,1.2384,7.1777,0.2616,0.2776,0.0685,0.442,1.169,1.3636,0.4163,3.6065,6.1809,1.5943,0.3828,0.7774,2.7746,4.0629,0.1401,0.4687,,,,,,,,,,,,
03-Sep-02,1.0968,0.2878,2.1356,3.3676,0.2469,3.5286,0.2884,0.527,0.6558,0.8736,0.2313,1.452,0.0703,2.175,1.3958,1.1971,0.4729,1.3356,0.1837,0.2742,0.4649,1.2427,7.2084,0.2628,0.2789,0.0688,0.4441,1.1725,1.3651,0.4183,3.6202,6.1881,1.6016,0.3846,0.781,2.7875,4.0818,0.1407,0.4708,,,,,,,,,,,,
04-Sep-02,1.1028,0.2892,2.1467,3.3769,0.247,3.5149,0.2886,0.5266,0.6577,0.8766,0.2312,1.4599,0.0709,2.175,1.3978,1.1949,0.4708,1.3426,0.1847,0.2742,0.4644,1.2448,7.213,0.2628,0.2789,0.0688,0.4442,1.1709,1.3729,0.4183,3.6286,6.2235,1.6016,0.3846,0.7645,2.7725,4.0818,0.1408,0.4708,,,,,,,,,,,,
05-Sep-02,1.1108,0.2914,2.163,3.4015,0.2465,3.5355,0.2898,0.5284,0.6583,0.8811,0.2315,1.4771,0.0712,2.175,1.4004,1.1812,0.4744,1.3376,0.1852,0.2742,0.4617,1.2473,7.2245,0.2628,0.2789,0.0688,0.4441,1.1687,1.3831,0.4183,3.6402,6.2689,1.6028,0.3846,0.7645,2.7725,4.0055,0.1408,0.4708,,,,,,,,,,,,
06-Sep-02,1.1133,0.292,2.167,3.4116,0.2471,3.5438,0.2907,0.5302,0.6597,0.8829,0.2321,1.4798,0.0713,2.1801,1.404,1.1847,0.4755,1.3383,0.1854,0.2748,0.4622,1.2499,7.2388,0.2634,0.2795,0.0689,0.4452,1.1715,1.3858,0.4193,3.6493,6.2823,1.6066,0.3855,0.7663,2.779,4.0112,0.1412,0.4719,,,,,,,,,,,,
07-Sep-02,1.1095,0.2911,2.1604,3.4137,0.2497,3.5771,0.2937,0.5237,0.6612,0.8828,0.2334,1.4813,0.0716,2.18,1.3884,1.1837,0.4719,1.3415,0.184,0.2748,0.4604,1.2456,7.236,0.2633,0.2795,0.0689,0.4452,1.1752,1.3817,0.4192,3.6443,6.2597,1.6065,0.3855,0.7663,2.7788,4.0912,0.141,0.4719,,,,,,,,,,,,
08-Sep-02,1.1095,0.2911,2.1604,3.4137,0.2497,3.5771,0.2937,0.5237,0.6612,0.8828,0.2334,1.4813,0.0716,2.18,1.3884,1.1837,0.4719,1.3415,0.184,0.2748,0.4604,1.2456,7.236,0.2633,0.2795,0.0689,0.4452,1.1752,1.3817,0.4192,3.6443,6.2597,1.6065,0.3855,0.7663,2.7788,4.0912,0.141,0.4719,,,,,,,,,,,,
09-Sep-02,1.1095,0.2911,2.1604,3.4137,0.2497,3.5771,0.2937,0.5237,0.6612,0.8828,0.2334,1.4813,0.0716,2.18,1.3884,1.1837,0.4719,1.3415,0.184,0.2748,0.4604,1.2456,7.236,0.2633,0.2795,0.0689,0.4452,1.1752,1.3817,0.4192,3.6443,6.2597,1.6065,0.3855,0.7663,2.7788,4.0912,0.141,0.4719,,,,,,,,,,,,
10-Sep-02,1.0995,0.2884,2.1412,3.4039,0.2489,3.5663,0.2913,0.5233,0.6586,0.8774,0.2329,1.4663,0.0716,2.18,1.3984,1.1922,0.4719,1.3415,0.184,0.2747,0.4604,1.2463,7.2279,0.2634,0.2795,0.0689,0.4444,1.1733,1.3684,0.4192,3.6291,6.2016,1.6053,0.3855,0.7663,2.7788,4.0908,0.141,0.4722,,,,,,,,,,,,
11-Sep-02,1.1038,0.2888,2.1448,3.4071,0.2519,3.5659,0.2917,0.527,0.6601,0.8803,0.233,1.4703,0.0717,2.185,1.3988,1.2004,0.474,1.3202,0.1842,0.2753,0.4619,1.2483,7.2449,0.264,0.2801,0.069,0.4452,1.1763,1.3725,0.4202,3.6435,6.2222,1.6102,0.3864,0.7846,2.7852,4.1002,0.1414,0.4733,,,,,,,,,,,,
12-Sep-02,1.0977,0.2877,2.1361,3.4065,0.2519,3.5755,0.289,0.5279,0.6618,0.8802,0.2328,1.464,0.0719,2.19,1.3927,1.201,0.4829,1.3145,0.1827,0.276,0.4596,1.2468,7.2521,0.2646,0.2808,0.0692,0.4462,1.1812,1.3659,0.4212,3.6397,6.1892,1.6139,0.3873,0.7697,2.7916,4.11,0.1418,0.4744,,,,,,,,,,,,
13-Sep-02,1.0974,0.2876,2.1353,3.3983,0.2528,3.5639,0.2896,0.5252,0.6601,0.8782,0.2329,1.4568,0.0714,2.1829,1.3828,1.2054,0.4766,1.3246,0.1822,0.2751,0.46,1.2426,7.2293,0.2637,0.2799,0.0689,0.4448,1.1749,1.3648,0.4198,3.6291,6.1867,1.6098,0.386,0.7672,2.7825,4.0967,0.1413,0.4729,,,,,,,,,,,,
14-Sep-02,1.1017,0.2887,2.1439,3.4047,0.2526,3.5852,0.2916,0.5245,0.6618,0.8787,0.2319,1.4615,0.0713,2.185,1.3783,1.2035,0.4786,1.3123,0.1824,0.2753,0.4621,1.2391,7.2401,0.264,0.2802,0.069,0.4452,1.1766,1.3706,0.4202,3.6326,6.2122,1.6102,0.3864,0.7679,2.7704,4.0998,0.1415,0.4733,,,,,,,,,,,,
15-Sep-02,1.1017,0.2887,2.1439,3.4047,0.2526,3.5852,0.2916,0.5245,0.6618,0.8787,0.2319,1.4615,0.0713,2.185,1.3783,1.2035,0.4786,1.3123,0.1824,0.2753,0.4621,1.2391,7.2401,0.264,0.2802,0.069,0.4452,1.1766,1.3706,0.4202,3.6326,6.2122,1.6102,0.3864,0.7679,2.7704,4.0998,0.1415,0.4733,,,,,,,,,,,,
16-Sep-02,1.1017,0.2887,2.1439,3.4047,0.2526,3.5852,0.2916,0.5245,0.6618,0.8787,0.2319,1.4615,0.0713,2.185,1.3783,1.2035,0.4786,1.3123,0.1824,0.2753,0.4621,1.2391,7.2401,0.264,0.2802,0.069,0.4452,1.1766,1.3706,0.4202,3.6326,6.2122,1.6102,0.3864,0.7679,2.7704,4.0998,0.1415,0.4733,,,,,,,,,,,,
17-Sep-02,1.0863,0.2847,2.1136,3.3776,0.2499,3.5307,0.2884,0.5222,0.6597,0.8685,0.2316,1.4409,0.0697,2.185,1.3831,1.1978,0.4729,1.3147,0.1784,0.2754,0.4619,1.2277,7.2229,0.264,0.2802,0.069,0.4452,1.1754,1.3516,0.4202,3.6038,6.1254,1.6102,0.3864,0.7679,2.7704,4.1002,0.1415,0.4743,,,,,,,,,,,,
18-Sep-02,1.0824,0.2836,2.1057,3.3448,0.2479,3.4795,0.2865,0.5203,0.6565,0.866,0.2323,1.4315,0.069,2.18,1.38,1.1944,0.4739,1.3098,0.1776,0.2747,0.4625,1.2247,7.2014,0.2634,0.2795,0.0689,0.4442,1.1727,1.3467,0.4192,3.5879,6.1018,1.6065,0.3855,0.7588,2.7493,4.0902,0.1412,0.4732,,,,,,,,,,,,
19-Sep-02,1.0863,0.2847,2.1139,3.3443,0.2465,3.4715,0.2875,0.5216,0.6559,0.8684,0.2315,1.4396,0.0699,2.175,1.3756,1.1845,0.4754,1.3102,0.1778,0.2741,0.4595,1.2243,7.1901,0.2631,0.2789,0.0687,0.4439,1.1675,1.3514,0.4183,3.5862,6.1259,1.6028,0.3846,0.757,2.743,4.0816,0.1408,0.4721,,,,,,,,,,,,
20-Sep-02,1.0986,0.2878,2.1375,3.3812,0.2473,3.4681,0.2917,0.5266,0.6559,0.8786,0.2352,1.4566,0.0707,2.18,1.386,1.1981,0.4739,1.3054,0.1795,0.2747,0.4559,1.2337,7.2166,0.2637,0.2795,0.0689,0.4448,1.1702,1.3663,0.4192,3.6117,6.1935,1.6059,0.3855,0.7588,2.7493,4.0908,0.1412,0.4732,,,,,,,,,,,,
21-Sep-02,1.1025,0.2889,2.146,3.3879,0.2478,3.4852,0.2916,0.5282,0.6556,0.8835,0.2363,1.466,0.0716,2.18,1.3825,1.1933,0.4739,1.3101,0.1774,0.2747,0.4532,1.2264,7.2176,0.2637,0.2795,0.0689,0.4449,1.1708,1.3723,0.4192,3.6111,6.2192,1.6059,0.3855,0.7588,2.7493,4.0908,0.1412,0.4732,,,,,,,,,,,,
22-Sep-02,1.1025,0.2889,2.146,3.3879,0.2478,3.4852,0.2916,0.5282,0.6556,0.8835,0.2363,1.466,0.0716,2.18,1.3825,1.1933,0.4739,1.3101,0.1774,0.2747,0.4532,1.2264,7.2176,0.2637,0.2795,0.0689,0.4449,1.1708,1.3723,0.4192,3.6111,6.2192,1.6059,0.3855,0.7588,2.7493,4.0908,0.1412,0.4732,,,,,,,,,,,,
23-Sep-02,1.1025,0.2889,2.146,3.3879,0.2478,3.4852,0.2916,0.5282,0.6556,0.8835,0.2363,1.466,0.0716,2.18,1.3825,1.1933,0.4739,1.3101,0.1774,0.2747,0.4532,1.2264,7.2176,0.2637,0.2795,0.0689,0.4449,1.1708,1.3723,0.4192,3.6111,6.2192,1.6059,0.3855,0.7588,2.7493,4.0908,0.1412,0.4732,,,,,,,,,,,,
24-Sep-02,1.0986,0.2879,2.1386,3.3845,0.2478,3.5042,0.2906,0.5273,0.6555,0.8804,0.2367,1.4611,0.0711,2.18,1.386,1.1916,0.4693,1.316,0.1771,0.2743,0.4525,1.2268,7.2126,0.2634,0.2795,0.0689,0.4453,1.167,1.3674,0.4192,3.6117,6.1978,1.6059,0.3855,0.7588,2.7493,4.0912,0.1411,0.4739,,,,,,,,,,,,
25-Sep-02,1.0965,0.2865,2.1279,3.3803,0.2493,3.5325,0.2905,0.5249,0.6539,0.8763,0.2346,1.4538,0.07,2.18,1.3767,1.1809,0.4737,1.3125,0.1764,0.3049,0.453,1.2236,7.2059,0.2634,0.2795,0.0689,0.4453,1.172,1.3604,0.4192,3.5991,6.1659,1.6056,0.3818,0.7588,2.7493,4.0904,0.1411,0.4739,,,,,,,,,,,,
26-Sep-02,1.1008,0.2886,2.1424,3.406,0.2517,3.5167,0.2925,0.5278,0.6591,0.8797,0.2346,1.4653,0.0705,2.1801,1.3742,1.1892,0.476,1.3173,0.1784,0.2743,0.445,1.224,7.2172,0.2634,0.2795,0.0689,0.4449,1.1674,1.3703,0.4193,3.6088,6.2088,1.606,0.3855,0.7588,2.7494,4.0912,0.1411,0.4739,,,,,,,,,,,,
27-Sep-02,1.0946,0.2869,2.1304,3.3939,0.2489,3.5216,0.2912,0.5256,0.6583,0.8744,0.2336,1.4558,0.0701,2.177,1.3792,1.1839,0.4712,1.3154,0.1771,0.2739,0.4502,1.2188,7.2017,0.263,0.2791,0.0688,0.4445,1.1667,1.3615,0.4187,3.5954,6.1729,1.6037,0.385,0.7577,2.6951,4.0856,0.1409,0.4732,,,,,,,,,,,,
28-Sep-02,1.0926,0.2864,2.1267,3.3876,0.2483,3.5031,0.2906,0.5244,0.6575,0.8754,0.2322,1.4501,0.0705,2.175,1.3814,1.1854,0.4728,1.315,0.1778,0.2737,0.4493,1.2238,7.1982,0.2628,0.2789,0.0688,0.4441,1.1656,1.359,0.4183,3.5956,6.1629,1.6022,0.3749,0.757,2.6927,4.0817,0.1407,0.4728,,,,,,,,,,,,
29-Sep-02,1.0926,0.2864,2.1267,3.3876,0.2483,3.5031,0.2906,0.5244,0.6575,0.8754,0.2322,1.4501,0.0705,2.175,1.3814,1.1854,0.4728,1.315,0.1778,0.2737,0.4493,1.2238,7.1982,0.2628,0.2789,0.0688,0.4441,1.1656,1.359,0.4183,3.5956,6.1629,1.6022,0.3749,0.757,2.6927,4.0817,0.1407,0.4728,,,,,,,,,,,,
30-Sep-02,1.0926,0.2864,2.1267,3.3876,0.2483,3.5031,0.2906,0.5244,0.6575,0.8754,0.2322,1.4501,0.0705,2.175,1.3814,1.1854,0.4728,1.315,0.1778,0.2737,0.4493,1.2238,7.1982,0.2628,0.2789,0.0688,0.4441,1.1656,1.359,0.4183,3.5956,6.1629,1.6022,0.3749,0.757,2.6927,4.0817,0.1407,0.4728,,,,,,,,,,,,
01-Oct-02,1.0956,0.2871,2.1325,3.3958,0.2502,3.4813,0.2904,0.5245,0.6563,0.8774,0.2338,1.4564,0.0704,2.17,1.3753,1.18,0.4697,1.3057,0.178,0.2729,0.446,1.2218,7.188,0.2622,0.2782,0.0686,0.4431,1.161,1.3632,0.4173,3.5939,6.1795,1.5991,0.374,0.7553,2.6865,4.0721,0.1403,0.4717,,,,,,,,,,,,
02-Oct-02,1.0959,0.2872,2.1328,3.3992,0.2513,3.4758,0.292,0.5215,0.6554,0.8774,0.2335,1.4643,0.0701,2.16,1.3623,1.167,0.4696,1.3012,0.1774,0.2716,0.4432,1.2099,7.1625,0.261,0.277,0.0682,0.4413,1.1545,1.3635,0.4154,3.588,6.1813,1.5923,0.376,0.7518,2.6741,4.0536,0.1398,0.4696,,,,,,,,,,,,
03-Oct-02,1.091,0.286,2.1222,3.3782,0.25,3.4994,0.2906,0.5218,0.6524,0.8724,0.2349,1.453,0.0699,2.16,1.3664,1.1742,0.4747,1.3147,0.1758,0.2716,0.4475,1.2093,7.15,0.261,0.2769,0.0682,0.4413,1.1538,1.3571,0.4154,3.575,6.1544,1.5929,0.373,0.7385,2.634,4.0522,0.1398,0.4696,,,,,,,,,,,,
04-Oct-02,1.0975,0.2876,2.1356,3.3921,0.2511,3.4994,0.2916,0.5222,0.6527,0.8767,0.2347,1.4647,0.0703,2.16,1.3601,1.1755,0.4696,1.3187,0.1759,0.2716,0.4465,1.2091,7.1561,0.261,0.2769,0.0681,0.4413,1.1532,1.3651,0.4154,3.5857,6.1875,1.5929,0.3725,0.7385,2.634,4.0522,0.1398,0.4696,,,,,,,,,,,,
