Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
21-Oct-04,1.1872,0.3122,2.3215,3.3365,0.2654,3.0398,0.2816,0.5398,0.565,0.9399,0.2557,1.5097,0.0739,1.845,1.472,1.35,0.2961,1.2483,0.1706,0.5023,0.2104,0.4148,1.1034,6.2625,0.2229,0.237,0.0634,0.3763,0.8483,1.4842,0.3548,3.4041,6.6585,1.4976,0.3635,0.6103,1.7672,3.4746,0.1391,0.4387
22-Oct-04,1.1828,0.311,2.3125,3.3405,0.2641,3.0338,0.2809,0.5366,0.5626,0.9367,0.2553,1.5047,0.0735,1.83,1.4739,1.3518,0.293,1.2348,0.1701,0.4983,0.2087,0.4129,1.0948,6.2108,0.2211,0.2351,0.0629,0.3731,0.8417,1.4783,0.3519,3.3889,6.6348,1.4782,0.3605,0.6054,1.7529,3.4437,0.138,0.4356
23-Oct-04,1.1912,0.3134,2.3299,3.373,0.2669,3.0713,0.2834,0.5427,0.5674,0.9446,0.2564,1.5152,0.0738,1.845,1.4831,1.3607,0.2951,1.2479,0.1715,0.5023,0.2104,0.4158,1.1057,6.2625,0.2229,0.237,0.0636,0.3761,0.8498,1.4893,0.3548,3.4294,6.7282,1.4903,0.3639,0.6103,1.7672,3.4726,0.1393,0.4393
24-Oct-04,1.1912,0.3134,2.3299,3.373,0.2669,3.0713,0.2834,0.5427,0.5674,0.9446,0.2564,1.5152,0.0738,1.845,1.4831,1.3607,0.2951,1.2479,0.1715,0.5023,0.2104,0.4158,1.1057,6.2625,0.2229,0.237,0.0636,0.3761,0.8498,1.4893,0.3548,3.4294,6.7282,1.4903,0.3639,0.6103,1.7672,3.4726,0.1393,0.4393
25-Oct-04,1.1912,0.3134,2.3299,3.373,0.2669,3.0713,0.2834,0.5427,0.5674,0.9446,0.2564,1.5152,0.0738,1.845,1.4831,1.3607,0.2951,1.2479,0.1715,0.5023,0.2104,0.4158,1.1057,6.2625,0.2229,0.237,0.0636,0.3761,0.8498,1.4893,0.3548,3.4294,6.7282,1.4903,0.3639,0.6103,1.7672,3.4726,0.1393,0.4393
26-Oct-04,1.198,0.315,2.3415,3.3705,0.2681,3.0485,0.2849,0.5435,0.5701,0.9492,0.2575,1.5282,0.0745,1.8325,1.5007,1.3687,0.2941,1.2424,0.1723,0.4989,0.2091,0.4142,1.1025,6.2201,0.2214,0.2355,0.0635,0.3738,0.8429,1.4968,0.3524,3.4125,6.7056,1.4754,0.3624,0.6062,1.7553,3.4484,0.1385,0.4374
27-Oct-04,1.1909,0.3133,2.328,3.3439,0.2655,3.0657,0.2826,0.534,0.5675,0.9393,0.2576,1.5187,0.0737,1.82,1.4894,1.3595,0.2926,1.2289,0.1704,0.4955,0.2078,0.4114,1.0943,6.1779,0.2199,0.2339,0.0633,0.3712,0.8368,1.489,0.35,3.4082,6.7236,1.4677,0.36,0.6021,1.7408,3.4249,0.1377,0.4354
28-Oct-04,1.1941,0.3141,2.3345,3.3613,0.2648,3.0735,0.2852,0.5375,0.5701,0.9448,0.2585,1.524,0.0739,1.83,1.4939,1.3641,0.2933,1.2398,0.1714,0.4983,0.2088,0.4109,1.1006,6.2105,0.2211,0.2353,0.0636,0.3731,0.8412,1.4923,0.3519,3.4334,6.7891,1.4746,0.3622,0.6054,1.7504,3.4424,0.1385,0.4371
29-Oct-04,1.1912,0.3134,2.329,3.352,0.2638,3.07,0.2846,0.5368,0.5698,0.9448,0.2582,1.5202,0.0738,1.83,1.4962,1.3714,0.2935,1.2415,0.1725,0.4983,0.2087,0.4093,1.1006,6.2118,0.2211,0.2354,0.0636,0.3731,0.8405,1.4888,0.3519,3.427,6.7645,1.4746,0.3624,0.6054,1.7504,3.4431,0.1387,0.4353
30-Oct-04,1.1924,0.3137,2.331,3.3489,0.265,3.056,0.2859,0.5389,0.5704,0.9477,0.2574,1.5266,0.0739,1.8275,1.4987,1.3639,0.2943,1.2419,0.1725,0.4976,0.2087,0.4094,1.0985,6.2033,0.2208,0.2349,0.0635,0.3725,0.8393,1.4907,0.3514,3.4223,6.7401,1.4726,0.3624,0.6046,1.748,3.439,0.1385,0.4377
31-Oct-04,1.1924,0.3137,2.331,3.3489,0.265,3.056,0.2859,0.5389,0.5704,0.9477,0.2574,1.5266,0.0739,1.8275,1.4987,1.3639,0.2943,1.2419,0.1725,0.4976,0.2087,0.4094,1.0985,6.2033,0.2208,0.2349,0.0635,0.3725,0.8393,1.4907,0.3514,3.4223,6.7401,1.4726,0.3624,0.6046,1.748,3.439,0.1385,0.4377
01-Nov-04,1.1924,0.3137,2.331,3.3489,0.265,3.056,0.2859,0.5389,0.5704,0.9477,0.2574,1.5266,0.0739,1.8275,1.4987,1.3639,0.2943,1.2419,0.1725,0.4976,0.2087,0.4094,1.0985,6.2033,0.2208,0.2349,0.0635,0.3725,0.8393,1.4907,0.3514,3.4223,6.7401,1.4726,0.3624,0.6046,1.748,3.439,0.1385,0.4377
02-Nov-04,1.184,0.3116,2.3155,3.3288,0.264,3.0408,0.2847,0.5366,0.5667,0.9425,0.2558,1.5129,0.0736,1.8175,1.4882,1.3551,0.2922,1.228,0.1706,0.4949,0.2073,0.4091,1.0916,6.1692,0.2196,0.2337,0.0632,0.3707,0.8356,1.4803,0.3495,3.4036,6.7032,1.4634,0.3601,0.6012,1.7384,3.4196,0.1379,0.4353
03-Nov-04,1.1879,0.3125,2.3225,3.3483,0.2653,3.051,0.2846,0.5392,0.5705,0.9454,0.257,1.5169,0.0738,1.827,1.4918,1.36,0.2931,1.2403,0.1715,0.4975,0.2082,0.4105,1.096,6.2014,0.2207,0.2348,0.0635,0.3726,0.839,1.4848,0.3513,3.4278,6.7527,1.4686,0.3624,0.6035,1.7452,3.4375,0.1388,0.4386
04-Nov-04,1.1849,0.3119,2.3172,3.3544,0.2646,3.0275,0.2838,0.5377,0.5801,0.9426,0.2557,1.5109,0.0737,1.825,1.4896,1.364,0.2925,1.2423,0.171,0.4969,0.2079,0.4106,1.0935,6.1948,0.2205,0.2345,0.0634,0.3723,0.8377,1.4815,0.351,3.4176,6.7152,1.4706,0.3619,0.6029,1.7433,3.4337,0.1388,0.4382
05-Nov-04,1.1939,0.3142,2.3343,3.3601,0.2672,3.0256,0.2864,0.5423,0.5919,0.9511,0.2576,1.5255,0.0743,1.8225,1.5083,1.3762,0.2917,1.244,0.1713,0.4962,0.2076,0.4108,1.0978,6.1861,0.2202,0.2343,0.0633,0.3718,0.8356,1.4924,0.3505,3.4065,6.7085,1.465,0.3614,0.6021,1.7409,3.4322,0.1389,0.4375
06-Nov-04,1.1905,0.3132,2.3275,3.3288,0.2676,3.0299,0.2846,0.5423,0.586,0.9492,0.256,1.5209,0.0741,1.81,1.4977,1.3709,0.2919,1.241,0.1704,0.4928,0.2062,0.4089,1.0922,6.1504,0.2187,0.2328,0.0631,0.3691,0.8305,1.4878,0.3481,3.4023,6.7211,1.4597,0.3594,0.5979,1.729,3.4093,0.1379,0.4345
07-Nov-04,1.1905,0.3132,2.3275,3.3288,0.2676,3.0299,0.2846,0.5423,0.586,0.9492,0.256,1.5209,0.0741,1.81,1.4977,1.3709,0.2919,1.241,0.1704,0.4928,0.2062,0.4089,1.0922,6.1504,0.2187,0.2328,0.0631,0.3691,0.8305,1.4878,0.3481,3.4023,6.7211,1.4597,0.3594,0.5979,1.729,3.4093,0.1379,0.4345
08-Nov-04,1.1905,0.3132,2.3275,3.3288,0.2676,3.0299,0.2846,0.5423,0.586,0.9492,0.256,1.5209,0.0741,1.81,1.4977,1.3709,0.2919,1.241,0.1704,0.4928,0.2062,0.4089,1.0922,6.1504,0.2187,0.2328,0.0631,0.3691,0.8305,1.4878,0.3481,3.4023,6.7211,1.4597,0.3594,0.5979,1.729,3.4093,0.1379,0.4345
09-Nov-04,1.196,0.3146,2.3382,3.3513,0.2686,3.0273,0.2858,0.5471,0.5753,0.9536,0.2575,1.5312,0.0744,1.805,1.5097,1.3709,0.2902,1.241,0.1711,0.4914,0.2057,0.4086,1.093,6.1251,0.2181,0.2322,0.063,0.3681,0.8284,1.4946,0.3471,3.3992,6.7308,1.4592,0.3584,0.5963,1.7242,3.3992,0.1375,0.4334
10-Nov-04,1.1962,0.3148,2.3391,3.3597,0.2682,3.0524,0.2842,0.5482,0.5767,0.9548,0.2568,1.5314,0.0745,1.81,1.5167,1.3696,0.2901,1.2414,0.1713,0.4928,0.2061,0.4092,1.0967,6.1437,0.2187,0.2328,0.0632,0.3692,0.8303,1.4953,0.3481,3.4216,6.8007,1.4609,0.3594,0.5979,1.729,3.4068,0.1381,0.4346
11-Nov-04,1.1887,0.3128,2.3242,3.3428,0.2655,3.0187,0.2839,0.5459,0.575,0.9486,0.2557,1.5236,0.074,1.8,1.5021,1.3666,0.2889,1.2341,0.1698,0.4901,0.2049,0.4071,1.0869,6.1098,0.2175,0.2314,0.0628,0.3671,0.8257,1.4857,0.3462,3.3962,6.7373,1.4493,0.3577,0.5946,1.7194,3.3873,0.1375,0.4322
12-Nov-04,1.1869,0.3124,2.3211,3.3226,0.2658,3.0208,0.285,0.5432,0.5752,0.9486,0.2568,1.5254,0.0738,1.8,1.5034,1.3667,0.2895,1.238,0.1684,0.4901,0.2048,0.407,1.087,6.1098,0.2175,0.2313,0.0627,0.3672,0.8257,1.4841,0.3462,3.3898,6.7127,1.4516,0.3575,0.5946,1.7194,3.3898,0.1376,0.4322
13-Nov-04,1.1892,0.313,2.3255,3.3228,0.2668,3.0093,0.2857,0.5424,0.5776,0.951,0.2593,1.528,0.0738,1.8,1.5089,1.3795,0.2913,1.238,0.1698,0.4902,0.2048,0.407,1.0883,6.1083,0.2175,0.2314,0.0628,0.3672,0.8253,1.4865,0.3462,3.3835,6.7184,1.4516,0.3575,0.5946,1.7194,3.3866,0.1375,0.4335
14-Nov-04,1.1892,0.313,2.3255,3.3228,0.2668,3.0093,0.2857,0.5424,0.5776,0.951,0.2593,1.528,0.0738,1.8,1.5089,1.3795,0.2913,1.238,0.1698,0.4902,0.2048,0.407,1.0883,6.1083,0.2175,0.2314,0.0628,0.3672,0.8253,1.4865,0.3462,3.3835,6.7184,1.4516,0.3575,0.5946,1.7194,3.3866,0.1375,0.4335
15-Nov-04,1.1892,0.313,2.3255,3.3228,0.2668,3.0093,0.2857,0.5424,0.5776,0.951,0.2593,1.528,0.0738,1.8,1.5089,1.3795,0.2913,1.238,0.1698,0.4902,0.2048,0.407,1.0883,6.1083,0.2175,0.2314,0.0628,0.3672,0.8253,1.4865,0.3462,3.3835,6.7184,1.4516,0.3575,0.5946,1.7194,3.3866,0.1375,0.4335
16-Nov-04,1.1933,0.314,2.3333,3.3408,0.2681,3.0175,0.2888,0.5461,0.5853,0.9596,0.2607,1.533,0.0742,1.8,1.5051,1.3905,0.2913,1.244,0.1708,0.4901,0.2048,0.408,1.0914,6.1089,0.2175,0.2315,0.0628,0.3671,0.8259,1.4917,0.3462,3.3898,6.7411,1.4516,0.3577,0.5946,1.7194,3.3911,0.1379,0.4337
17-Nov-04,1.1943,0.3143,2.3351,3.3311,0.2687,3.0175,0.2885,0.5486,0.59,0.9568,0.2605,1.5331,0.0744,1.8,1.5062,1.3905,0.2889,1.2371,0.171,0.4901,0.2048,0.4097,1.091,6.1087,0.2175,0.2315,0.0627,0.3671,0.8261,1.4928,0.3462,3.4026,6.7738,1.4516,0.3578,0.5937,1.7194,3.3924,0.138,0.4337
18-Nov-04,1.19,0.3131,2.3261,3.3221,0.2681,3.0131,0.2874,0.5458,0.5886,0.9542,0.26,1.5277,0.0744,1.79,1.5027,1.3932,0.2882,1.2349,0.171,0.4874,0.2036,0.4088,1.0862,6.076,0.2163,0.2303,0.0624,0.3651,0.8219,1.4871,0.3442,3.3774,6.7162,1.4435,0.3561,0.5904,1.7099,3.3704,0.1373,0.4316
19-Nov-04,1.192,0.3137,2.3305,3.3156,0.2687,3.0124,0.2872,0.5495,0.5815,0.953,0.2596,1.5361,0.0745,1.785,1.4969,1.3987,0.2877,1.237,0.1717,0.486,0.2031,0.408,1.0844,6.0564,0.2157,0.2296,0.0625,0.3641,0.8203,1.4901,0.3433,3.3743,6.7128,1.4395,0.3551,0.5888,1.7051,3.3603,0.1371,0.4315
20-Nov-04,1.1826,0.3113,2.3125,3.3014,0.2662,3.007,0.2852,0.5444,0.5858,0.9357,0.2577,1.5267,0.0742,1.78,1.4828,1.3929,0.2871,1.2318,0.1715,0.4847,0.2024,0.4061,1.0808,6.0419,0.2151,0.2289,0.0624,0.3629,0.8176,1.4786,0.3423,3.3648,6.7299,1.4355,0.3545,0.5871,1.7003,3.3496,0.1369,0.4329
21-Nov-04,1.1826,0.3113,2.3125,3.3014,0.2662,3.007,0.2852,0.5444,0.5858,0.9357,0.2577,1.5267,0.0742,1.78,1.4828,1.3929,0.2871,1.2318,0.1715,0.4847,0.2024,0.4061,1.0808,6.0419,0.2151,0.2289,0.0624,0.3629,0.8176,1.4786,0.3423,3.3648,6.7299,1.4355,0.3545,0.5871,1.7003,3.3496,0.1369,0.4329
22-Nov-04,1.1826,0.3113,2.3125,3.3014,0.2662,3.007,0.2852,0.5444,0.5858,0.9357,0.2577,1.5267,0.0742,1.78,1.4828,1.3929,0.2871,1.2318,0.1715,0.4847,0.2024,0.4061,1.0808,6.0419,0.2151,0.2289,0.0624,0.3629,0.8176,1.4786,0.3423,3.3648,6.7299,1.4355,0.3545,0.5871,1.7003,3.3496,0.1369,0.4329
23-Nov-04,1.1853,0.312,2.318,3.2978,0.267,2.9919,0.2841,0.5491,0.5864,0.9398,0.2591,1.5304,0.0747,1.78,1.4953,1.3902,0.2866,1.2361,0.1725,0.4847,0.2024,0.407,1.082,6.0419,0.2151,0.229,0.0624,0.363,0.817,1.4823,0.3423,3.3648,6.6789,1.4378,0.3547,0.5871,1.6936,3.3522,0.137,0.434
24-Nov-04,1.1853,0.312,2.318,3.2978,0.267,2.9919,0.2841,0.5491,0.5864,0.9398,0.2591,1.5304,0.0747,1.78,1.4953,1.3902,0.2866,1.2361,0.1725,0.4847,0.2024,0.407,1.082,6.0419,0.2151,0.229,0.0624,0.363,0.817,1.4823,0.3423,3.3648,6.6789,1.4378,0.3547,0.5871,1.6936,3.3522,0.137,0.434
25-Nov-04,1.1959,0.3148,2.338,3.3373,0.2688,2.9987,0.2878,0.5558,0.5945,0.9553,0.2623,1.5437,0.0754,1.78,1.5083,1.403,0.2848,1.2465,0.1726,0.4847,0.2024,0.4077,1.0843,6.0419,0.2151,0.229,0.0626,0.3631,0.8175,1.4948,0.3423,3.3776,6.7013,1.4366,0.3551,0.5871,1.6936,3.3503,0.1369,0.4313
26-Nov-04,1.2006,0.3161,2.3475,3.3555,0.2699,3.024,0.2887,0.5575,0.5963,0.9585,0.2631,1.5542,0.0758,1.78,1.51,1.4066,0.2854,1.2474,0.1734,0.4847,0.2024,0.4076,1.0854,6.0407,0.2151,0.229,0.0629,0.3631,0.8169,1.5009,0.3423,3.384,6.757,1.4366,0.3552,0.5871,1.6936,3.3493,0.1371,0.4313
27-Nov-04,1.2025,0.3166,2.3512,3.3589,0.2708,3.0395,0.2898,0.5579,0.5976,0.9608,0.263,1.5521,0.0759,1.78,1.5072,1.3987,0.2859,1.2478,0.1726,0.4847,0.2024,0.4078,1.0829,6.0411,0.2151,0.229,0.063,0.3631,0.8165,1.5034,0.3423,3.4034,6.7965,1.4366,0.3553,0.5871,1.6936,3.349,0.137,0.4301
28-Nov-04,1.2025,0.3166,2.3512,3.3589,0.2708,3.0395,0.2898,0.5579,0.5976,0.9608,0.263,1.5521,0.0759,1.78,1.5072,1.3987,0.2859,1.2478,0.1726,0.4847,0.2024,0.4078,1.0829,6.0411,0.2151,0.229,0.063,0.3631,0.8165,1.5034,0.3423,3.4034,6.7965,1.4366,0.3553,0.5871,1.6936,3.349,0.137,0.4301
29-Nov-04,1.2025,0.3166,2.3512,3.3589,0.2708,3.0395,0.2898,0.5579,0.5976,0.9608,0.263,1.5521,0.0759,1.78,1.5072,1.3987,0.2859,1.2478,0.1726,0.4847,0.2024,0.4078,1.0829,6.0411,0.2151,0.229,0.063,0.3631,0.8165,1.5034,0.3423,3.4034,6.7965,1.4366,0.3553,0.5871,1.6936,3.349,0.137,0.4301
30-Nov-04,1.2064,0.3177,2.359,3.356,0.2724,3.0433,0.2918,0.5593,0.6038,0.9609,0.2644,1.5561,0.0762,1.78,1.5026,1.3959,0.2857,1.2499,0.1729,0.4847,0.2025,0.4071,1.0854,6.0421,0.2151,0.2289,0.063,0.3631,0.8158,1.508,0.3423,3.4231,6.8448,1.4366,0.356,0.5871,1.6936,3.3522,0.1369,0.4296
01-Dec-04,1.2103,0.3187,2.3664,3.3829,0.2739,3.0617,0.2922,0.5618,0.6152,0.96,0.2655,1.5633,0.0765,1.785,1.5029,1.38,0.2866,1.2483,0.1732,0.4861,0.203,0.4095,1.0887,6.0591,0.2157,0.2296,0.0634,0.3641,0.8175,1.5128,0.3433,3.4195,6.8493,1.4395,0.3563,0.5888,1.6984,3.3584,0.1373,0.4305
02-Dec-04,1.2363,0.3255,2.4177,3.4911,0.2805,3.1218,0.2967,0.579,0.6306,0.9859,0.2705,1.5943,0.078,1.82,1.5302,1.409,0.2923,1.2767,0.1768,0.4955,0.2071,0.4175,1.1139,6.1764,0.2199,0.234,0.065,0.3714,0.8349,1.5459,0.35,3.4866,6.9801,1.4677,0.364,0.6003,1.7293,3.4246,0.14,0.4392
03-Dec-04,1.253,0.3298,2.4495,3.5544,0.2856,3.1389,0.3,0.5881,0.6402,1.004,0.273,1.6096,0.0794,1.835,1.5463,1.4309,0.2943,1.2973,0.1792,0.4996,0.2089,0.4211,1.1239,6.2277,0.2217,0.2361,0.0655,0.3744,0.8414,1.566,0.3529,3.5288,7.08,1.4798,0.3676,0.6053,1.7436,3.4531,0.1412,0.4433
04-Dec-04,1.2456,0.3279,2.4355,3.5282,0.2879,3.1501,0.2974,0.5834,0.6455,0.9959,0.2714,1.5962,0.0791,1.835,1.542,1.4201,0.2948,1.2954,0.1774,0.4996,0.2088,0.4208,1.1171,6.2265,0.2217,0.2361,0.0657,0.3743,0.841,1.5573,0.3529,3.5356,7.1074,1.4822,0.3686,0.6053,1.7436,3.4522,0.1412,0.4443
05-Dec-04,1.2456,0.3279,2.4355,3.5282,0.2879,3.1501,0.2974,0.5834,0.6455,0.9959,0.2714,1.5962,0.0791,1.835,1.542,1.4201,0.2948,1.2954,0.1774,0.4996,0.2088,0.4208,1.1171,6.2265,0.2217,0.2361,0.0657,0.3743,0.841,1.5573,0.3529,3.5356,7.1074,1.4822,0.3686,0.6053,1.7436,3.4522,0.1412,0.4443
06-Dec-04,1.2456,0.3279,2.4355,3.5282,0.2879,3.1501,0.2974,0.5834,0.6455,0.9959,0.2714,1.5962,0.0791,1.835,1.542,1.4201,0.2948,1.2954,0.1774,0.4996,0.2088,0.4208,1.1171,6.2265,0.2217,0.2361,0.0657,0.3743,0.841,1.5573,0.3529,3.5356,7.1074,1.4822,0.3686,0.6053,1.7436,3.4522,0.1412,0.4443
07-Dec-04,1.2511,0.3294,2.4466,3.5326,0.2916,3.111,0.3005,0.5867,0.6614,1.0016,0.2748,1.6031,0.0796,1.82,1.5249,1.4138,0.2921,1.3047,0.1778,0.4956,0.2073,0.4185,1.1143,6.1777,0.2199,0.2342,0.0654,0.3712,0.8341,1.564,0.35,3.4933,6.9927,1.4701,0.3685,0.5999,1.7293,3.4243,0.14,0.4414
08-Dec-04,1.2373,0.3257,2.4196,3.5026,0.2892,3.1118,0.2968,0.5786,0.6274,0.9829,0.2718,1.5826,0.0788,1.8,1.5031,1.4013,0.2908,1.288,0.1754,0.4902,0.205,0.4158,1.101,6.11,0.2175,0.2316,0.0646,0.3672,0.8249,1.5473,0.3462,3.4816,6.9979,1.454,0.3689,0.5934,1.7103,3.386,0.1384,0.4397
09-Dec-04,1.2238,0.3221,2.3929,3.4699,0.2895,3.0933,0.292,0.5722,0.6282,0.974,0.2672,1.5611,0.0779,1.795,1.4753,1.3681,0.2902,1.2803,0.1731,0.4887,0.2043,0.4147,1.092,6.0928,0.2169,0.231,0.0642,0.3662,0.8228,1.5296,0.3452,3.4653,6.9828,1.4499,0.3702,0.5917,1.7055,3.3772,0.1378,0.4396
10-Dec-04,1.2045,0.317,2.3555,3.3968,0.2821,3.0105,0.2864,0.5653,0.6145,0.956,0.2622,1.5354,0.0766,1.77,1.4499,1.3351,0.2846,1.2474,0.1699,0.482,0.2015,0.4084,1.0753,6.0081,0.2139,0.2276,0.0631,0.3609,0.811,1.5057,0.3404,3.4038,6.8393,1.4297,0.3703,0.5835,1.6818,3.3302,0.1361,0.433
11-Dec-04,1.1958,0.3147,2.338,3.379,0.2782,3.0095,0.284,0.5551,0.6042,0.9406,0.2588,1.5256,0.0757,1.77,1.4396,1.3293,0.285,1.23,0.1675,0.482,0.2013,0.4068,1.0668,6.0067,0.2139,0.2276,0.0629,0.3609,0.8123,1.4949,0.3404,3.3908,6.8379,1.4297,0.3703,0.5835,1.6818,3.3302,0.1361,0.433
12-Dec-04,1.1958,0.3147,2.338,3.379,0.2782,3.0095,0.284,0.5551,0.6042,0.9406,0.2588,1.5256,0.0757,1.77,1.4396,1.3293,0.285,1.23,0.1675,0.482,0.2013,0.4068,1.0668,6.0067,0.2139,0.2276,0.0629,0.3609,0.8123,1.4949,0.3404,3.3908,6.8379,1.4297,0.3703,0.5835,1.6818,3.3302,0.1361,0.433
13-Dec-04,1.1958,0.3147,2.338,3.379,0.2782,3.0095,0.284,0.5551,0.6042,0.9406,0.2588,1.5256,0.0757,1.77,1.4396,1.3293,0.285,1.23,0.1675,0.482,0.2013,0.4068,1.0668,6.0067,0.2139,0.2276,0.0629,0.3609,0.8123,1.4949,0.3404,3.3908,6.8379,1.4297,0.3703,0.5835,1.6818,3.3302,0.1361,0.433
14-Dec-04,1.2338,0.3247,2.412,3.481,0.2877,3.0546,0.2944,0.575,0.6133,0.9759,0.2693,1.572,0.079,1.815,1.4862,1.3745,0.2909,1.271,0.1733,0.4942,0.2064,0.4168,1.1011,6.1609,0.2193,0.2334,0.0645,0.3703,0.833,1.5418,0.349,3.4704,6.9628,1.4696,0.3797,0.5983,1.7245,3.4145,0.1396,0.4433
15-Dec-04,1.2256,0.3225,2.3965,3.4666,0.2854,3.0502,0.2925,0.5717,0.6089,0.9705,0.2686,1.5597,0.0783,1.8,1.4659,1.3696,0.2894,1.2721,0.1716,0.4901,0.2048,0.4161,1.0933,6.1089,0.2175,0.2315,0.0643,0.3671,0.8264,1.532,0.3462,3.4483,6.9172,1.4575,0.3766,0.5933,1.7057,3.3867,0.1384,0.4411
16-Dec-04,1.2249,0.3223,2.3955,3.4695,0.2839,3.048,0.291,0.5744,0.6113,0.9755,0.2672,1.5639,0.0783,1.8,1.4574,1.3631,0.2889,1.2685,0.1718,0.4901,0.2046,0.4163,1.094,6.1089,0.2175,0.2315,0.0645,0.3671,0.8261,1.5315,0.3462,3.4483,6.9399,1.4575,0.3723,0.5933,1.7057,3.3866,0.1388,0.4409
17-Dec-04,1.2275,0.323,2.4,3.4842,0.2829,3.0435,0.2932,0.5761,0.6188,0.9773,0.2672,1.5659,0.0784,1.79,1.4609,1.3652,0.2876,1.2736,0.1718,0.4874,0.2036,0.4143,1.0899,6.075,0.2163,0.2302,0.0643,0.365,0.8214,1.5344,0.3442,3.4291,6.9083,1.4494,0.3696,0.59,1.6962,3.3675,0.138,0.4356
18-Dec-04,1.2184,0.3207,2.3828,3.4788,0.2826,3.0534,0.2903,0.574,0.6185,0.9692,0.2651,1.5528,0.0779,1.7909,1.455,1.362,0.2889,1.2634,0.1719,0.4876,0.2038,0.4131,1.0878,6.077,0.2164,0.2302,0.0642,0.3652,0.8222,1.5231,0.3444,3.4507,6.9614,1.4489,0.3695,0.5903,1.6971,3.3695,0.1381,0.4251
19-Dec-04,1.2184,0.3207,2.3828,3.4788,0.2826,3.0534,0.2903,0.574,0.6185,0.9692,0.2651,1.5528,0.0779,1.7909,1.455,1.362,0.2889,1.2634,0.1719,0.4876,0.2038,0.4131,1.0878,6.077,0.2164,0.2302,0.0642,0.3652,0.8222,1.5231,0.3444,3.4507,6.9614,1.4489,0.3695,0.5903,1.6971,3.3695,0.1381,0.4251
20-Dec-04,1.2184,0.3207,2.3828,3.4788,0.2826,3.0534,0.2903,0.574,0.6185,0.9692,0.2651,1.5528,0.0779,1.7909,1.455,1.362,0.2889,1.2634,0.1719,0.4876,0.2038,0.4131,1.0878,6.077,0.2164,0.2302,0.0642,0.3652,0.8222,1.5231,0.3444,3.4507,6.9614,1.4489,0.3695,0.5903,1.6971,3.3695,0.1381,0.4251
21-Dec-04,1.2249,0.3222,2.3944,3.4901,0.2849,3.0305,0.2915,0.5812,0.6206,0.977,0.2676,1.5589,0.0786,1.791,1.462,1.3681,0.2879,1.2839,0.1718,0.4877,0.2035,0.4137,1.0886,6.0784,0.2164,0.2302,0.0642,0.3652,0.8217,1.5305,0.3444,3.431,6.88,1.449,0.3696,0.5897,1.6972,3.3694,0.1379,0.4279
22-Dec-04,1.2234,0.3219,2.3921,3.4638,0.2846,3.0305,0.29,0.5818,0.6198,0.9759,0.2668,1.5529,0.0784,1.791,1.4606,1.369,0.288,1.2866,0.1716,0.4877,0.2035,0.4138,1.0907,6.0794,0.2164,0.2302,0.0642,0.3654,0.8229,1.5291,0.3444,3.4442,6.9161,1.449,0.3695,0.5897,1.6951,3.3697,0.1378,0.43
23-Dec-04,1.2349,0.3249,2.4144,3.4788,0.2882,3.0717,0.2913,0.5889,0.6327,0.9823,0.2682,1.5667,0.0788,1.805,1.4684,1.3814,0.2903,1.2995,0.1732,0.4915,0.205,0.4167,1.1006,6.1267,0.2181,0.2319,0.0648,0.3683,0.8291,1.5439,0.3471,3.4778,6.9883,1.4604,0.3722,0.5943,1.7084,3.3992,0.1389,0.4337
24-Dec-04,1.2417,0.3265,2.4277,3.4687,0.2893,3.0713,0.293,0.5953,0.6389,0.987,0.2692,1.5737,0.0795,1.805,1.4612,1.3815,0.2911,1.3094,0.1737,0.4915,0.2051,0.4166,1.1006,6.127,0.2181,0.232,0.0648,0.3683,0.8293,1.5519,0.3471,3.4712,6.9948,1.4604,0.3731,0.5943,1.7084,3.3992,0.139,0.4332
25-Dec-04,1.2257,0.322,2.3965,3.4103,0.2862,3.0218,0.2896,0.5876,0.6181,0.9765,0.2653,1.5511,0.0784,1.77,1.439,1.3604,0.2855,1.2948,0.1709,0.482,0.201,0.4092,1.0789,6.0081,0.2139,0.2274,0.0636,0.3611,0.8142,1.5321,0.3404,3.4104,6.892,1.432,0.3658,0.5828,1.6752,3.3308,0.1363,0.4255
26-Dec-04,1.2257,0.322,2.3965,3.4103,0.2862,3.0218,0.2896,0.5876,0.6181,0.9765,0.2653,1.5511,0.0784,1.77,1.439,1.3604,0.2855,1.2948,0.1709,0.482,0.201,0.4092,1.0789,6.0081,0.2139,0.2274,0.0636,0.3611,0.8142,1.5321,0.3404,3.4104,6.892,1.432,0.3658,0.5828,1.6752,3.3308,0.1363,0.4255
27-Dec-04,1.2257,0.322,2.3965,3.4103,0.2862,3.0218,0.2896,0.5876,0.6181,0.9765,0.2653,1.5511,0.0784,1.77,1.439,1.3604,0.2855,1.2948,0.1709,0.482,0.201,0.4092,1.0789,6.0081,0.2139,0.2274,0.0636,0.3611,0.8142,1.5321,0.3404,3.4104,6.892,1.432,0.3658,0.5828,1.6752,3.3308,0.1363,0.4255
