Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
27-Sep-08,1.0538,0.2739,2.0434,2.5717,0.1495,2.6876,0.247,0.6096,0.5553,0.8505,0.2115,1.2862,0.0837,1.4021,1.3532,1.1567,0.2579,1.1346,0.1329,0.3817,0.1463,0.41,0.9832,5.2438,0.2049,0.1805,0.0302,0.9574,0.056,1.7376,0.6642,1.318,0.0986,2.9394,5.9921,1.3493,0.4611,0.4107,1.0556,2.7682,0.1171,0.3926
28-Sep-08,1.0538,0.2739,2.0434,2.5717,0.1495,2.6876,0.247,0.6096,0.5553,0.8505,0.2115,1.2862,0.0837,1.4021,1.3532,1.1567,0.2579,1.1346,0.1329,0.3817,0.1463,0.41,0.9832,5.2438,0.2049,0.1805,0.0302,0.9574,0.056,1.7376,0.6642,1.318,0.0986,2.9394,5.9921,1.3493,0.4611,0.4107,1.0556,2.7682,0.1171,0.3926
29-Sep-08,1.0538,0.2739,2.0434,2.5717,0.1495,2.6876,0.247,0.6096,0.5553,0.8505,0.2115,1.2862,0.0837,1.4021,1.3532,1.1567,0.2579,1.1346,0.1329,0.3817,0.1463,0.41,0.9832,5.2438,0.2049,0.1805,0.0302,0.9574,0.056,1.7376,0.6642,1.318,0.0986,2.9394,5.9921,1.3493,0.4611,0.4107,1.0556,2.7682,0.1171,0.3926
30-Sep-08,1.0517,0.27,2.0134,2.5346,0.1466,2.6518,0.2429,0.5923,0.5439,0.8307,0.2075,1.2703,0.082,1.405,1.3503,1.1479,0.258,1.1191,0.1323,0.3825,0.1456,0.4061,0.9799,5.2651,0.2053,0.1808,0.0299,0.9505,0.0557,1.7412,0.6656,1.3115,0.0988,2.9271,5.9572,1.3521,0.463,0.4118,1.0578,2.7767,0.1173,0.3832
01-Oct-08,1.0315,0.2708,2.0201,2.5378,0.1416,2.639,0.2433,0.5925,0.5405,0.8301,0.2064,1.2804,0.0817,1.406,1.3417,1.1314,0.2586,1.1063,0.1342,0.3828,0.1451,0.4071,0.9851,5.2689,0.2055,0.1811,0.0303,0.9505,0.0554,1.7425,0.666,1.2898,0.0989,2.893,5.8647,1.3531,0.465,0.4124,1.0571,2.7704,0.1174,0.3834
02-Oct-08,1.0282,0.2661,1.9849,2.4985,0.1328,2.585,0.2404,0.5889,0.5316,0.8231,0.2043,1.2561,0.0809,1.406,1.3303,1.1218,0.2586,1.1106,0.1324,0.3828,0.1471,0.4071,0.9802,5.2689,0.2055,0.181,0.0301,0.9495,0.0549,1.7425,0.666,1.2918,0.0989,2.8811,5.8578,1.3574,0.4654,0.4127,1.0571,2.7704,0.1173,0.3834
03-Oct-08,1.013,0.2618,1.9522,2.4817,0.1279,2.5601,0.2359,0.5719,0.5199,0.8027,0.2002,1.2428,0.0793,1.407,1.3213,1.0977,0.2588,1.0952,0.1335,0.383,0.1472,0.4007,0.9751,5.2726,0.2056,0.1811,0.0304,0.934,0.0545,1.7396,0.6662,1.2713,0.099,2.8253,5.7426,1.3676,0.466,0.413,1.0579,2.748,0.1173,0.3837
04-Oct-08,1.0014,0.2623,1.9568,2.4951,0.1255,2.5355,0.2357,0.5715,0.5088,0.7957,0.2016,1.2469,0.0791,1.409,1.3098,1.0996,0.2592,1.0814,0.134,0.3839,0.1454,0.409,0.973,5.2742,0.2059,0.1813,0.03,0.9366,0.0544,1.7404,0.6671,1.2505,0.0991,2.7625,5.6709,1.3814,0.4663,0.4138,1.0594,2.7319,0.1174,0.3839
05-Oct-08,1.0014,0.2623,1.9568,2.4951,0.1255,2.5355,0.2357,0.5715,0.5088,0.7957,0.2016,1.2469,0.0791,1.409,1.3098,1.0996,0.2592,1.0814,0.134,0.3839,0.1454,0.409,0.973,5.2742,0.2059,0.1813,0.03,0.9366,0.0544,1.7404,0.6671,1.2505,0.0991,2.7625,5.6709,1.3814,0.4663,0.4138,1.0594,2.7319,0.1174,0.3839
06-Oct-08,1.0014,0.2623,1.9568,2.4951,0.1255,2.5355,0.2357,0.5715,0.5088,0.7957,0.2016,1.2469,0.0791,1.409,1.3098,1.0996,0.2592,1.0814,0.134,0.3839,0.1454,0.409,0.973,5.2742,0.2059,0.1813,0.03,0.9366,0.0544,1.7404,0.6671,1.2505,0.0991,2.7625,5.6709,1.3814,0.4663,0.4138,1.0594,2.7319,0.1174,0.3839
07-Oct-08,0.9825,0.2573,1.9188,2.4752,0.1242,2.4213,0.2288,0.5599,0.4842,0.7767,0.1967,1.2376,0.0774,1.411,1.2959,1.0559,0.2602,1.0535,0.1365,0.3842,0.1456,0.4048,0.9657,5.2738,0.2059,0.1815,0.0297,0.9166,0.0539,1.7418,0.6689,1.2267,0.0993,2.7088,5.561,1.382,0.4654,0.4149,1.0609,2.6902,0.1176,0.3839
08-Oct-08,0.9843,0.2567,1.9147,2.4532,0.111,2.4219,0.2276,0.5542,0.4864,0.7658,0.1973,1.2351,0.0774,1.412,1.2833,1.0158,0.2574,1.0307,0.1384,0.3844,0.1432,0.4055,0.9633,5.2753,0.2069,0.1818,0.0294,0.8938,0.0539,1.7432,0.6682,1.2248,0.0993,2.7364,5.546,1.3758,0.4646,0.415,1.0617,2.5814,0.1177,0.385
09-Oct-08,0.9849,0.2579,1.9245,2.4771,0.1282,2.4067,0.2272,0.5504,0.4897,0.763,0.1978,1.2453,0.0781,1.413,1.28,0.9661,0.2573,0.991,0.1411,0.3847,0.1427,0.3978,0.9614,5.2905,0.2074,0.1819,0.029,0.8618,0.054,1.7449,0.6684,1.2238,0.0994,2.7278,5.5571,1.3768,0.4647,0.4155,1.0598,2.5505,0.1177,0.3853
10-Oct-08,0.992,0.2602,1.9386,2.4414,0.147,2.4053,0.2322,0.5629,0.5061,0.774,0.2007,1.2547,0.0785,1.413,1.26,0.9834,0.257,1.0221,0.14,0.3847,0.1434,0.3935,0.9625,5.2852,0.2072,0.182,0.0297,0.8679,0.0542,1.7457,0.6684,1.2309,0.0994,2.7331,5.5527,1.3768,0.4624,0.4156,1.0598,2.5323,0.1178,0.3853
11-Oct-08,0.9885,0.258,1.9211,2.3857,0.1277,2.3916,0.2291,0.5412,0.5034,0.7291,0.1984,1.2622,0.0775,1.413,1.2143,0.9289,0.2577,0.9994,0.1426,0.3847,0.1431,0.3893,0.9562,5.2702,0.2068,0.182,0.0291,0.8372,0.0539,1.7447,0.6684,1.2436,0.0994,2.7437,5.6007,1.372,0.461,0.4156,1.0598,2.7706,0.1179,0.3853
12-Oct-08,0.9885,0.258,1.9211,2.3857,0.1277,2.3916,0.2291,0.5412,0.5034,0.7291,0.1984,1.2622,0.0775,1.413,1.2143,0.9289,0.2577,0.9994,0.1426,0.3847,0.1431,0.3893,0.9562,5.2702,0.2068,0.182,0.0291,0.8372,0.0539,1.7447,0.6684,1.2436,0.0994,2.7437,5.6007,1.372,0.461,0.4156,1.0598,2.7706,0.1179,0.3853
13-Oct-08,0.9885,0.258,1.9211,2.3857,0.1277,2.3916,0.2291,0.5412,0.5034,0.7291,0.1984,1.2622,0.0775,1.413,1.2143,0.9289,0.2577,0.9994,0.1426,0.3847,0.1431,0.3893,0.9562,5.2702,0.2068,0.182,0.0291,0.8372,0.0539,1.7447,0.6684,1.2436,0.0994,2.7437,5.6007,1.372,0.461,0.4156,1.0598,2.7706,0.1179,0.3853
14-Oct-08,0.981,0.2583,1.9254,2.4195,0.1463,2.3822,0.2293,0.5431,0.5125,0.7638,0.2,1.2485,0.0784,1.413,1.2135,0.9549,0.2564,1.0195,0.1407,0.3847,0.1431,0.3924,0.963,5.2892,0.207,0.1821,0.0293,0.854,0.0541,1.7447,0.6684,1.2291,0.0994,2.7225,5.556,1.372,0.4597,0.4156,1.0598,2.798,0.1179,0.3791
15-Oct-08,0.981,0.2583,1.9254,2.4195,0.1463,2.3822,0.2293,0.5431,0.5125,0.7638,0.2,1.2485,0.0784,1.413,1.2135,0.9549,0.2564,1.0195,0.1407,0.3847,0.1431,0.3924,0.963,5.2892,0.207,0.1821,0.0293,0.854,0.0541,1.7447,0.6684,1.2291,0.0994,2.7225,5.556,1.372,0.4597,0.4156,1.0598,2.798,0.1179,0.3791
16-Oct-08,0.9935,0.2576,1.9203,2.4644,0.1279,2.3405,0.223,0.5451,0.5035,0.7363,0.1959,1.243,0.0777,1.413,1.2187,0.9822,0.2551,1.0115,0.1395,0.3847,0.1431,0.3923,0.9618,5.2803,0.2067,0.1821,0.0292,0.8713,0.0541,1.7472,0.6684,1.231,0.0994,2.749,5.5786,1.3715,0.4601,0.4156,1.0572,2.7815,0.1179,0.3791
17-Oct-08,0.9836,0.2545,1.8962,2.433,0.1268,2.2922,0.2156,0.5338,0.4978,0.7141,0.1893,1.2408,0.0766,1.412,1.1866,0.9497,0.2528,0.9514,0.1407,0.3844,0.1431,0.3818,0.9538,5.2874,0.2067,0.182,0.029,0.8639,0.0535,1.7451,0.6679,1.2256,0.0993,2.7259,5.5698,1.3706,0.4617,0.4153,1.0565,2.6844,0.1179,0.3788
18-Oct-08,0.9751,0.2549,1.8991,2.4385,0.1261,2.2965,0.2154,0.5322,0.5067,0.7133,0.1903,1.2433,0.0759,1.412,1.1911,0.9559,0.2533,0.9466,0.1396,0.3845,0.1445,0.3795,0.9546,5.2569,0.2067,0.182,0.029,0.8599,0.0538,1.7449,0.6679,1.2147,0.0993,2.6895,5.4756,1.3719,0.4618,0.4153,1.0565,2.7686,0.1179,0.3788
19-Oct-08,0.9751,0.2549,1.8991,2.4385,0.1261,2.2965,0.2154,0.5322,0.5067,0.7133,0.1903,1.2433,0.0759,1.412,1.1911,0.9559,0.2533,0.9466,0.1396,0.3845,0.1445,0.3795,0.9546,5.2569,0.2067,0.182,0.029,0.8599,0.0538,1.7449,0.6679,1.2147,0.0993,2.6895,5.4756,1.3719,0.4618,0.4153,1.0565,2.7686,0.1179,0.3788
20-Oct-08,0.9751,0.2549,1.8991,2.4385,0.1261,2.2965,0.2154,0.5322,0.5067,0.7133,0.1903,1.2433,0.0759,1.412,1.1911,0.9559,0.2533,0.9466,0.1396,0.3845,0.1445,0.3795,0.9546,5.2569,0.2067,0.182,0.029,0.8599,0.0538,1.7449,0.6679,1.2147,0.0993,2.6895,5.4756,1.3719,0.4618,0.4153,1.0565,2.7686,0.1179,0.3788
21-Oct-08,0.9677,0.2555,1.9038,2.4659,0.1261,2.3117,0.2165,0.5356,0.5172,0.7153,0.1929,1.2427,0.0763,1.412,1.1999,0.9912,0.2534,0.9452,0.1383,0.3845,0.1444,0.3768,0.9567,5.2586,0.2068,0.182,0.0289,0.8747,0.0542,1.7447,0.6679,1.2134,0.0993,2.7154,5.5113,1.3719,0.4604,0.4153,1.0565,2.6895,0.1179,0.3734
22-Oct-08,0.9698,0.2514,1.8736,2.4162,0.1248,2.3084,0.2121,0.5205,0.5162,0.6853,0.1886,1.2263,0.0743,1.413,1.1814,0.9724,0.2535,0.9281,0.1396,0.3847,0.1446,0.3762,0.9562,5.2852,0.2068,0.1822,0.0288,0.8683,0.0534,1.746,0.6684,1.2177,0.0994,2.7121,5.5357,1.3729,0.4601,0.4153,1.0572,2.8342,0.118,0.3737
23-Oct-08,0.9532,0.2443,1.82,2.3002,0.1214,2.2382,0.2021,0.4886,0.4975,0.6516,0.1795,1.2132,0.0711,1.414,1.1463,0.9458,0.2534,0.8574,0.1424,0.385,0.1447,0.3681,0.9439,5.2409,0.2068,0.1823,0.0287,0.8453,0.0525,1.7431,0.6689,1.1959,0.0995,2.6831,5.4257,1.3735,0.4594,0.4156,1.0546,2.8224,0.1181,0.3739
24-Oct-08,0.9292,0.2437,1.8152,2.3089,0.1206,2.2021,0.1972,0.4772,0.5084,0.6586,0.1807,1.2153,0.0701,1.415,1.1242,0.9439,0.2534,0.8456,0.1449,0.3853,0.1445,0.365,0.9429,5.2577,0.207,0.1825,0.0284,0.8409,0.0524,1.7437,0.6693,1.1666,0.0995,2.5868,5.2722,1.3745,0.4584,0.4159,1.0553,2.78,0.1181,0.3742
25-Oct-08,0.9271,0.2402,1.7916,2.243,0.1192,2.1801,0.2008,0.4593,0.4921,0.638,0.1786,1.2064,0.0707,1.4155,1.1125,0.9034,0.2537,0.8379,0.1489,0.3854,0.1446,0.3736,0.9392,5.2601,0.2067,0.1826,0.0283,0.8146,0.0523,1.7452,0.6693,1.1614,0.0996,2.5736,5.2519,1.375,0.4579,0.416,1.0557,2.7485,0.1182,0.3743
26-Oct-08,0.9271,0.2402,1.7916,2.243,0.1192,2.1801,0.2008,0.4593,0.4921,0.638,0.1786,1.2064,0.0707,1.4155,1.1125,0.9034,0.2537,0.8379,0.1489,0.3854,0.1446,0.3736,0.9392,5.2601,0.2067,0.1826,0.0283,0.8146,0.0523,1.7452,0.6693,1.1614,0.0996,2.5736,5.2519,1.375,0.4579,0.416,1.0557,2.7485,0.1182,0.3743
27-Oct-08,0.9271,0.2402,1.7916,2.243,0.1192,2.1801,0.2008,0.4593,0.4921,0.638,0.1786,1.2064,0.0707,1.4155,1.1125,0.9034,0.2537,0.8379,0.1489,0.3854,0.1446,0.3736,0.9392,5.2601,0.2067,0.1826,0.0283,0.8146,0.0523,1.7452,0.6693,1.1614,0.0996,2.5736,5.2519,1.375,0.4579,0.416,1.0557,2.7485,0.1182,0.3743
28-Oct-08,0.9119,0.2358,1.7573,2.1784,0.1161,2.1144,0.2002,0.4541,0.4748,0.6375,0.1745,1.2133,0.0707,1.416,1.1004,0.8597,0.2531,0.8283,0.1528,0.3855,0.1446,0.3681,0.9363,5.2708,0.2067,0.1827,0.0282,0.7695,0.0518,1.7447,0.6695,1.136,0.0996,2.5792,5.2017,1.371,0.458,0.4163,1.0561,2.7126,0.1182,0.3706
29-Oct-08,0.9027,0.2376,1.7713,2.2084,0.1167,2.1025,0.2053,0.4705,0.4739,0.6682,0.1772,1.2178,0.0724,1.417,1.105,0.8808,0.2539,0.8778,0.1497,0.3858,0.1447,0.3729,0.9406,5.2667,0.2072,0.1828,0.0286,0.7842,0.0519,1.7436,0.6697,1.1257,0.0997,2.5258,5.1059,1.3719,0.4591,0.4166,1.0532,2.6486,0.1183,0.3708
30-Oct-08,0.9088,0.2426,1.8065,2.2725,0.1178,2.1327,0.2098,0.4977,0.489,0.7037,0.1828,1.2358,0.0752,1.419,1.1187,0.9107,0.2545,0.9315,0.1458,0.3863,0.1418,0.3792,0.9447,5.2869,0.2074,0.183,0.0285,0.8138,0.0524,1.7484,0.6706,1.1321,0.0998,2.5294,5.1266,1.3739,0.4619,0.4172,1.0547,2.58,0.1185,0.3714
31-Oct-08,0.9278,0.2512,1.8712,2.3577,0.122,2.2047,0.2189,0.5381,0.5181,0.7401,0.1915,1.2581,0.0779,1.421,1.1871,0.9651,0.2552,0.9595,0.1445,0.3869,0.1433,0.3817,0.9694,5.3121,0.2077,0.1833,0.0288,0.8455,0.0535,1.7571,0.6709,1.1583,0.1,2.5743,5.221,1.3725,0.464,0.4177,1.0562,2.4668,0.1186,0.3719
01-Nov-08,0.9491,0.2428,1.8068,2.3015,0.1194,2.1466,0.2119,0.4957,0.4937,0.6885,0.1832,1.2375,0.0747,1.424,1.1514,0.937,0.2559,0.9013,0.1471,0.3877,0.1426,0.3766,0.9602,5.2843,0.2082,0.1837,0.0288,0.8202,0.0525,1.7591,0.672,1.1876,0.1002,2.6667,5.4459,1.3754,0.4657,0.4186,1.0563,2.4721,0.1189,0.3727
02-Nov-08,0.9491,0.2428,1.8068,2.3015,0.1194,2.1466,0.2119,0.4957,0.4937,0.6885,0.1832,1.2375,0.0747,1.424,1.1514,0.937,0.2559,0.9013,0.1471,0.3877,0.1426,0.3766,0.9602,5.2843,0.2082,0.1837,0.0288,0.8202,0.0525,1.7591,0.672,1.1876,0.1002,2.6667,5.4459,1.3754,0.4657,0.4186,1.0563,2.4721,0.1189,0.3727
03-Nov-08,0.9491,0.2428,1.8068,2.3015,0.1194,2.1466,0.2119,0.4957,0.4937,0.6885,0.1832,1.2375,0.0747,1.424,1.1514,0.937,0.2559,0.9013,0.1471,0.3877,0.1426,0.3766,0.9602,5.2843,0.2082,0.1837,0.0288,0.8202,0.0525,1.7591,0.672,1.1876,0.1002,2.6667,5.4459,1.3754,0.4657,0.4186,1.0563,2.4721,0.1189,0.3727
04-Nov-08,0.9314,0.2456,1.829,2.3214,0.1191,2.1741,0.2157,0.5174,0.4978,0.7098,0.1859,1.2336,0.0756,1.428,1.1903,0.969,0.2568,0.9402,0.1442,0.3888,0.1427,0.3824,0.9726,5.3076,0.2088,0.1842,0.0293,0.8435,0.0527,1.7658,0.6736,1.164,0.1005,2.5917,5.4612,1.3778,0.467,0.4198,1.0593,2.4668,0.1192,0.3682
05-Nov-08,0.9394,0.2432,1.81,2.2504,0.1134,2.1457,0.2115,0.5095,0.4892,0.6931,0.1835,1.2223,0.0746,1.433,1.2059,0.957,0.2589,0.9277,0.1446,0.3901,0.142,0.3805,0.968,5.3078,0.2096,0.1849,0.0296,0.8459,0.0529,1.7698,0.6756,1.1755,0.1008,2.6245,5.2726,1.3827,0.4719,0.4213,1.063,2.4742,0.1195,0.3695
06-Nov-08,0.9432,0.2481,1.8458,2.2805,0.1123,2.1715,0.2145,0.5241,0.4981,0.7182,0.1864,1.2317,0.0764,1.439,1.236,0.9892,0.2605,0.9541,0.1454,0.3918,0.1438,0.3771,0.9731,5.3395,0.2106,0.1857,0.0305,0.8605,0.0535,1.7814,0.6778,1.1698,0.1012,2.5789,5.267,1.389,0.4732,0.4231,1.0657,2.4699,0.12,0.3711
07-Nov-08,0.9476,0.2497,1.8576,2.2948,0.1136,2.1538,0.2122,0.5269,0.5011,0.7137,0.1849,1.2344,0.076,1.44,1.229,0.977,0.2611,0.9419,0.1468,0.3921,0.1444,0.3745,0.9728,5.3432,0.2111,0.1858,0.0302,0.8604,0.0535,1.7828,0.6776,1.1812,0.1013,2.6374,5.3553,1.39,0.4737,0.4233,1.0665,2.4732,0.1201,0.3713
08-Nov-08,0.9729,0.2565,1.9088,2.3536,0.1151,2.1887,0.2184,0.5241,0.5126,0.7228,0.1897,1.2717,0.0758,1.49,1.2492,1.001,0.27,0.9663,0.153,0.4058,0.1494,0.3913,0.9979,5.5288,0.2183,0.1923,0.0312,0.8809,0.0552,1.8427,0.7012,1.2227,0.1048,2.7239,5.5506,1.4376,0.4896,0.438,1.1035,2.5695,0.1243,0.3825
09-Nov-08,0.9729,0.2565,1.9088,2.3536,0.1151,2.1887,0.2184,0.5241,0.5126,0.7228,0.1897,1.2717,0.0758,1.49,1.2492,1.001,0.27,0.9663,0.153,0.4058,0.1494,0.3913,0.9979,5.5288,0.2183,0.1923,0.0312,0.8809,0.0552,1.8427,0.7012,1.2227,0.1048,2.7239,5.5506,1.4376,0.4896,0.438,1.1035,2.5695,0.1243,0.3825
10-Nov-08,0.9729,0.2565,1.9088,2.3536,0.1151,2.1887,0.2184,0.5241,0.5126,0.7228,0.1897,1.2717,0.0758,1.49,1.2492,1.001,0.27,0.9663,0.153,0.4058,0.1494,0.3913,0.9979,5.5288,0.2183,0.1923,0.0312,0.8809,0.0552,1.8427,0.7012,1.2227,0.1048,2.7239,5.5506,1.4376,0.4896,0.438,1.1035,2.5695,0.1243,0.3825
11-Nov-08,1.0761,0.2845,2.1178,2.595,0.1274,2.4799,0.243,0.5828,0.5654,0.7933,0.2116,1.4033,0.0843,1.65,1.4077,1.1339,0.2995,1.0855,0.1666,0.4492,0.1646,0.4354,1.1079,6.1145,0.2417,0.2129,0.0348,0.9874,0.0612,2.0431,0.7757,1.354,0.1161,2.9891,6.1064,1.592,0.542,0.4851,1.222,2.8456,0.1376,0.4235
12-Nov-08,1.0875,0.2826,2.1033,2.5748,0.1268,2.4665,0.2417,0.5572,0.561,0.7859,0.2107,1.4016,0.083,1.65,1.3813,1.0979,0.2989,1.0584,0.1688,0.4492,0.1634,0.4355,1.0995,6.1193,0.2418,0.2129,0.0345,0.9633,0.0604,2.0408,0.775,1.3561,0.1161,3.0165,6.1259,1.5917,0.5414,0.4851,1.2174,2.8545,0.1376,0.4235
13-Nov-08,1.0754,0.279,2.0759,2.5412,0.1213,2.4524,0.2373,0.5578,0.5442,0.7746,0.2056,1.3923,0.0822,1.65,1.3737,1.0911,0.2992,1.0241,0.1687,0.4493,0.1634,0.4272,1.098,6.1079,0.2416,0.2129,0.0338,0.9534,0.0601,2.0383,0.775,1.3465,0.1161,2.9891,6.0832,1.5913,0.5414,0.485,1.2174,2.8567,0.1375,0.4235
14-Nov-08,1.0571,0.2762,2.0569,2.4583,0.1201,2.4332,0.2308,0.5502,0.5418,0.7655,0.203,1.3873,0.0812,1.65,1.3353,1.058,0.2988,1.0003,0.1719,0.4494,0.1621,0.4213,1.0906,6.1043,0.2415,0.2129,0.0338,0.9242,0.0597,2.036,0.7739,1.323,0.1161,2.957,6.0228,1.5912,0.5406,0.485,1.2174,2.8547,0.1374,0.4235
15-Nov-08,1.0566,0.2818,2.0975,2.4585,0.1221,2.4789,0.2383,0.5678,0.5583,0.7785,0.2098,1.3891,0.083,1.65,1.3555,1.0793,0.2992,1.0129,0.1703,0.4492,0.1638,0.4246,1.0901,6.1003,0.2418,0.2129,0.0334,0.9261,0.0604,2.0388,0.7732,1.3163,0.1161,2.9307,5.9374,1.5913,0.5401,0.4849,1.2174,2.8537,0.1374,0.4235
16-Nov-08,1.0566,0.2818,2.0975,2.4585,0.1221,2.4789,0.2383,0.5678,0.5583,0.7785,0.2098,1.3891,0.083,1.65,1.3555,1.0793,0.2992,1.0129,0.1703,0.4492,0.1638,0.4246,1.0901,6.1003,0.2418,0.2129,0.0334,0.9261,0.0604,2.0388,0.7732,1.3163,0.1161,2.9307,5.9374,1.5913,0.5401,0.4849,1.2174,2.8537,0.1374,0.4235
17-Nov-08,1.0566,0.2818,2.0975,2.4585,0.1221,2.4789,0.2383,0.5678,0.5583,0.7785,0.2098,1.3891,0.083,1.65,1.3555,1.0793,0.2992,1.0129,0.1703,0.4492,0.1638,0.4246,1.0901,6.1003,0.2418,0.2129,0.0334,0.9261,0.0604,2.0388,0.7732,1.3163,0.1161,2.9307,5.9374,1.5913,0.5401,0.4849,1.2174,2.8537,0.1374,0.4235
18-Nov-08,1.0693,0.2799,2.0841,2.4356,0.122,2.4355,0.2381,0.5625,0.5571,0.7777,0.2083,1.3818,0.0825,1.65,1.3383,1.0727,0.2993,1.0239,0.1699,0.4492,0.1625,0.4218,1.0835,6.1111,0.2417,0.2129,0.0337,0.9186,0.0601,2.0375,0.7725,1.3373,0.1158,2.9307,6.0731,1.5917,0.54,0.4849,1.2174,2.8525,0.1374,0.4241
19-Nov-08,1.068,0.2795,2.081,2.4791,0.1214,2.4069,0.2346,0.5449,0.5441,0.7767,0.2054,1.3734,0.082,1.65,1.3439,1.0633,0.299,0.9985,0.1708,0.4492,0.1623,0.4198,1.081,6.0845,0.2417,0.2129,0.0332,0.9065,0.0602,2.0385,0.7717,1.3354,0.1158,2.9307,6.0166,1.5922,0.5398,0.485,1.2122,2.8478,0.1374,0.4241
20-Nov-08,1.0674,0.2796,2.0823,2.4709,0.1197,2.3979,0.2341,0.5416,0.5427,0.7694,0.2056,1.3671,0.081,1.65,1.3353,1.0666,0.2989,0.9928,0.1706,0.4492,0.1627,0.4169,1.0803,6.0818,0.2416,0.2129,0.0332,0.9057,0.0601,2.0385,0.7707,1.329,0.1158,2.9837,6.0457,1.5925,0.5394,0.485,1.2122,2.8035,0.1374,0.4241
21-Nov-08,1.0658,0.2768,2.0625,2.4474,0.1176,2.3526,0.2324,0.5355,0.5349,0.7586,0.2009,1.3594,0.0803,1.65,1.3121,1.0347,0.2986,0.9643,0.1733,0.4492,0.1623,0.4133,1.0801,6.0584,0.2415,0.2129,0.0327,0.8846,0.0598,2.036,0.7699,1.3292,0.1158,2.9623,6.042,1.5925,0.5393,0.485,1.2122,2.7529,0.1373,0.4241
22-Nov-08,1.0581,0.2777,2.0681,2.4501,0.1169,2.3436,0.2326,0.5425,0.5465,0.767,0.2007,1.3453,0.081,1.65,1.2943,1.0291,0.299,0.9821,0.1733,0.4493,0.1631,0.4115,1.0785,6.0573,0.2415,0.2129,0.0329,0.8791,0.0599,2.0373,0.7689,1.3195,0.1158,2.9307,5.9772,1.5928,0.5393,0.485,1.2122,2.7506,0.1373,0.4241
23-Nov-08,1.0581,0.2777,2.0681,2.4501,0.1169,2.3436,0.2326,0.5425,0.5465,0.767,0.2007,1.3453,0.081,1.65,1.2943,1.0291,0.299,0.9821,0.1733,0.4493,0.1631,0.4115,1.0785,6.0573,0.2415,0.2129,0.0329,0.8791,0.0599,2.0373,0.7689,1.3195,0.1158,2.9307,5.9772,1.5928,0.5393,0.485,1.2122,2.7506,0.1373,0.4241
24-Nov-08,1.0581,0.2777,2.0681,2.4501,0.1169,2.3436,0.2326,0.5425,0.5465,0.767,0.2007,1.3453,0.081,1.65,1.2943,1.0291,0.299,0.9821,0.1733,0.4493,0.1631,0.4115,1.0785,6.0573,0.2415,0.2129,0.0329,0.8791,0.0599,2.0373,0.7689,1.3195,0.1158,2.9307,5.9772,1.5928,0.5393,0.485,1.2122,2.7506,0.1373,0.4241
25-Nov-08,1.0631,0.2787,2.077,2.4585,0.1159,2.3803,0.2304,0.5355,0.5463,0.7807,0.1978,1.3525,0.0808,1.65,1.2958,1.0331,0.2988,1.0057,0.1732,0.4493,0.1631,0.4124,1.0778,6.0555,0.2417,0.2129,0.0328,0.8742,0.0597,2.0398,0.7682,1.3294,0.1158,2.9412,5.9902,1.5928,0.541,0.4849,1.2122,2.7506,0.1373,0.4211
26-Nov-08,1.0776,0.2853,2.1264,2.4965,0.1198,2.4004,0.2378,0.5531,0.562,0.8195,0.2069,1.3737,0.0838,1.65,1.3297,1.0595,0.2982,1.057,0.171,0.4493,0.163,0.4176,1.0895,6.0602,0.2417,0.2128,0.033,0.8895,0.0602,2.0423,0.7671,1.3327,0.1158,2.973,6.0243,1.5928,0.5399,0.4848,1.2074,2.6211,0.1373,0.4211
27-Nov-08,1.0808,0.2876,2.1427,2.5384,0.119,2.4106,0.2353,0.5656,0.5628,0.8197,0.2082,1.3841,0.085,1.65,1.3494,1.0699,0.2995,1.0476,0.1733,0.4493,0.1639,0.4237,1.0921,6.0668,0.2416,0.2128,0.0334,0.9055,0.0603,2.0398,0.7664,1.3559,0.1158,3.022,6.1526,1.5912,0.5396,0.4847,1.2074,2.4964,0.1373,0.4211
28-Nov-08,1.0912,0.2859,2.1303,2.54,0.1174,2.4025,0.2371,0.566,0.5533,0.8159,0.2065,1.3772,0.085,1.65,1.3449,1.0746,0.2995,1.052,0.1735,0.4493,0.1635,0.427,1.0924,6.0642,0.2416,0.2128,0.0336,0.9042,0.0602,2.0423,0.7653,1.369,0.1158,3.0443,6.1916,1.5903,0.5392,0.4847,1.2074,2.4474,0.1372,0.4211
29-Nov-08,1.0883,0.2866,2.1346,2.5476,0.1169,2.3906,0.2402,0.5682,0.5626,0.8214,0.2069,1.379,0.085,1.65,1.3374,1.0877,0.2997,1.0559,0.1732,0.4493,0.1635,0.4218,1.0958,6.066,0.2415,0.2129,0.033,0.911,0.0598,2.0423,0.7653,1.3645,0.1158,3.0331,6.162,1.5897,0.5391,0.4846,1.2074,2.4474,0.1371,0.4211
