Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL
01-Jan-11,1.2042,3.1811,2.3708,2.7466,1.5462,2.2371,3.0342,5.9947,5.5377,0.8522,2.6449,1.8953,0.9467,1.7736,1.777,1.8048,3.0564,1.1515,2.1807,4.8289,1.7211,5.0117,1.3835,6.3117,2.6844,2.2819,3.9673,1.3768,5.8437,2.2228,5.912,6.2232,3.3151,6.8648,1.4593,4.88,4.0281,1.0815,2.2277,1.2033,3.7637,,
02-Jan-11,1.2042,3.1811,2.3708,2.7466,1.5462,2.2371,3.0342,5.9947,5.5377,0.8522,2.6449,1.8953,0.9467,1.7736,1.777,1.8048,3.0564,1.1515,2.1807,4.8289,1.7211,5.0117,1.3835,6.3117,2.6844,2.2819,3.9673,1.3768,5.8437,2.2228,5.912,6.2232,3.3151,6.8648,1.4593,4.88,4.0281,1.0815,2.2277,1.2033,3.7637,,
03-Jan-11,1.2042,3.1811,2.3708,2.7466,1.5462,2.2371,3.0342,5.9947,5.5377,0.8522,2.6449,1.8953,0.9467,1.7736,1.777,1.8048,3.0564,1.1515,2.1807,4.8289,1.7211,5.0117,1.3835,6.3117,2.6844,2.2819,3.9673,1.3768,5.8437,2.2228,5.912,6.2232,3.3151,6.8648,1.4593,4.88,4.0281,1.0815,2.2277,1.2033,3.7637,,
04-Jan-11,1.2042,3.1703,2.3623,2.7429,1.5409,2.2371,3.0352,5.9729,5.5371,0.848,2.6378,1.8949,0.9447,1.7736,1.7856,1.81,3.0574,1.1418,2.1781,4.829,1.7293,5.0089,1.3814,6.3433,2.6844,2.2823,3.9682,1.3793,5.8437,2.2228,5.914,6.2232,3.3401,6.8181,1.458,4.88,4.0283,1.0815,2.2277,1.2024,3.7616,,
05-Jan-11,1.2103,3.1879,2.3756,2.7725,1.5501,2.2321,3.0365,6.0247,5.5709,0.8588,2.6486,1.8805,0.9548,1.7735,1.7842,1.7902,3.0599,1.143,2.1581,4.8289,1.7219,5.0271,1.38,6.3181,2.6831,2.2826,3.9446,1.3636,5.8434,2.2227,5.9097,6.2228,3.3526,6.8591,1.4555,4.8798,4.028,1.081,2.2275,1.2024,3.7614,,
06-Jan-11,1.2171,3.1523,2.3489,2.7661,1.5339,2.2104,3.009,6.0191,5.5029,0.8478,2.6311,1.8645,0.9455,1.7737,1.7741,1.776,3.0606,1.1473,2.1604,4.8293,1.7212,5.0246,1.3758,6.3256,2.6799,2.2823,3.9206,1.3551,5.8441,2.2235,5.9084,6.2235,3.3657,6.8151,1.4552,4.8803,4.0287,1.0812,2.2278,1.2025,3.7618,,
07-Jan-11,1.1986,3.1177,2.323,2.7456,1.5215,2.1902,2.9967,6.0159,5.4561,0.8408,2.6097,1.8295,0.938,1.7741,1.7841,1.769,3.0593,1.1454,2.1336,4.8304,1.7224,4.9906,1.37,6.3135,2.6779,2.282,3.9148,1.3433,5.8454,2.224,5.8999,6.2249,3.3537,6.7377,1.4506,4.8814,4.0291,1.0814,2.229,1.2055,3.7611,,
08-Jan-11,1.1986,3.1177,2.323,2.7456,1.5215,2.1902,2.9967,6.0159,5.4561,0.8408,2.6097,1.8295,0.938,1.7741,1.7841,1.769,3.0593,1.1454,2.1336,4.8304,1.7224,4.9906,1.37,6.3135,2.6779,2.282,3.9148,1.3433,5.8454,2.224,5.8999,6.2249,3.3537,6.7377,1.4506,4.8814,4.0291,1.0814,2.229,1.2055,3.7611,,
09-Jan-11,1.1986,3.1177,2.323,2.7456,1.5215,2.1902,2.9967,6.0159,5.4561,0.8408,2.6097,1.8295,0.938,1.7741,1.7841,1.769,3.0593,1.1454,2.1336,4.8304,1.7224,4.9906,1.37,6.3135,2.6779,2.282,3.9148,1.3433,5.8454,2.224,5.8999,6.2249,3.3537,6.7377,1.4506,4.8814,4.0291,1.0814,2.229,1.2055,3.7611,,
10-Jan-11,1.1986,3.1177,2.323,2.7456,1.5215,2.1902,2.9967,6.0159,5.4561,0.8408,2.6097,1.8295,0.938,1.7741,1.7841,1.769,3.0593,1.1454,2.1336,4.8304,1.7224,4.9906,1.37,6.3135,2.6779,2.282,3.9148,1.3433,5.8454,2.224,5.8999,6.2249,3.3537,6.7377,1.4506,4.8814,4.0291,1.0814,2.229,1.2055,3.7611,,
11-Jan-11,1.1806,3.0868,2.299,2.7615,1.5112,2.1617,2.9826,5.8844,5.396,0.8217,2.5778,1.8444,0.9341,1.7815,1.7847,1.7614,3.0708,1.1236,2.1417,4.8505,1.7502,4.982,1.3688,6.3241,2.685,2.2914,3.9162,1.3495,5.8698,2.2336,5.9088,6.2509,3.293,6.6533,1.4534,4.9018,4.0461,1.0859,2.2383,1.2108,3.7768,,
12-Jan-11,1.1827,3.112,2.318,2.7846,1.5169,2.1866,3.001,5.9558,5.4486,0.8312,2.6081,1.8495,0.9446,1.7927,1.8061,1.7638,3.0897,1.1344,2.1575,4.881,1.7321,5.0456,1.3843,6.3684,2.7088,2.3049,3.9679,1.3571,5.8537,2.2476,5.942,6.2902,3.2894,6.7105,1.4582,4.9325,4.0717,1.0905,2.2526,1.2168,3.7901,,
13-Jan-11,1.1929,3.145,2.3425,2.8139,1.5236,2.2144,3.0337,6.1016,5.5141,0.8482,2.6453,1.8537,0.959,1.8018,1.8239,1.7854,3.1087,1.1489,2.1669,4.9058,1.7653,5.1015,1.3963,6.4053,2.7248,2.3174,3.9938,1.367,5.9272,2.259,5.9741,6.3221,3.3182,6.7857,1.4632,4.952,4.0923,1.0961,2.2641,1.2234,3.8093,,
14-Jan-11,1.1954,3.1825,2.3706,2.8392,1.5394,2.2417,3.0504,6.1444,5.5751,0.8617,2.6688,1.8547,0.9736,1.8022,1.8248,1.7966,3.1084,1.1544,2.1716,4.9069,1.7413,5.0581,1.3992,6.4272,2.731,2.3176,3.9836,1.383,5.9888,2.2598,5.9874,6.3235,3.3312,6.854,1.4599,4.9501,4.0934,1.0963,2.2646,1.2227,3.801,,
15-Jan-11,1.2222,3.2514,2.4219,2.8692,1.5626,2.2997,3.0757,6.2349,5.6801,0.8768,2.6898,1.8755,0.9916,1.811,1.8179,1.792,3.1246,1.1699,2.1861,4.9307,1.7489,5.1016,1.4044,6.4586,2.745,2.3291,3.9905,1.3867,6.0459,2.2711,6.0166,6.3544,3.3724,7.0259,1.4629,4.9717,4.1132,1.1017,2.277,1.231,3.8191,,
16-Jan-11,1.2222,3.2514,2.4219,2.8692,1.5626,2.2997,3.0757,6.2349,5.6801,0.8768,2.6898,1.8755,0.9916,1.811,1.8179,1.792,3.1246,1.1699,2.1861,4.9307,1.7489,5.1016,1.4044,6.4586,2.745,2.3291,3.9905,1.3867,6.0459,2.2711,6.0166,6.3544,3.3724,7.0259,1.4629,4.9717,4.1132,1.1017,2.277,1.231,3.8191,,
17-Jan-11,1.2222,3.2514,2.4219,2.8692,1.5626,2.2997,3.0757,6.2349,5.6801,0.8768,2.6898,1.8755,0.9916,1.811,1.8179,1.792,3.1246,1.1699,2.1861,4.9307,1.7489,5.1016,1.4044,6.4586,2.745,2.3291,3.9905,1.3867,6.0459,2.2711,6.0166,6.3544,3.3724,7.0259,1.4629,4.9717,4.1132,1.1017,2.277,1.231,3.8191,,
18-Jan-11,1.2361,3.2301,2.4062,2.8784,1.5542,2.3021,3.0887,6.2233,5.656,0.8752,2.6969,1.8747,0.9888,1.8111,1.8316,1.7977,3.1105,1.17,2.1913,4.9311,1.7682,5.1031,1.4059,6.4659,2.7466,2.329,3.9765,1.3964,6.0263,2.2713,6.007,6.3547,3.4366,6.9727,1.4598,4.9683,4.1135,1.1017,2.278,1.2315,3.8191,,
19-Jan-11,1.2312,3.2497,2.421,2.8946,1.5488,2.3078,3.1013,6.2595,5.6942,0.8882,2.7162,1.8814,0.9996,1.809,1.8352,1.8054,3.1061,1.1791,2.1925,4.9254,1.747,5.1277,1.4105,6.4676,2.7461,2.3261,3.9802,1.3962,6.0526,2.2686,6,6.3474,3.4326,6.9937,1.4594,4.956,4.1085,1.0981,2.277,1.2307,3.8131,,
20-Jan-11,1.2312,3.2497,2.421,2.8946,1.5488,2.3078,3.1013,6.2595,5.6942,0.8882,2.7162,1.8814,0.9996,1.809,1.8352,1.8054,3.1061,1.1791,2.1925,4.9254,1.747,5.1277,1.4105,6.4676,2.7461,2.3261,3.9802,1.3962,6.0526,2.2686,6,6.3474,3.4326,6.9937,1.4594,4.956,4.1085,1.0981,2.277,1.2307,3.8131,,
21-Jan-11,1.2492,3.2745,2.4398,2.8924,1.5475,2.3272,3.0946,6.2637,5.7244,0.8932,2.7243,1.8955,1.0026,1.8089,1.8123,1.8006,3.114,1.1658,2.2014,4.9251,1.7528,5.0856,1.4066,6.4719,2.7466,2.3247,3.9734,1.3813,6.0469,2.2685,5.9977,6.347,3.4653,7.0325,1.4723,4.9175,4.1086,1.098,2.2769,1.2309,3.8061,,
22-Jan-11,1.2457,3.285,2.4482,2.875,1.55,2.3238,3.0958,6.2968,5.7449,0.8919,2.7274,1.8774,1.0072,1.8085,1.8147,1.7864,3.1138,1.1456,2.1834,4.924,1.782,4.9903,1.4081,6.4728,2.7456,2.3224,3.9595,1.3665,6.0261,2.268,5.9944,6.3456,3.4712,7.0794,1.4782,4.9116,4.1078,1.0978,2.2767,1.2312,3.8087,,
23-Jan-11,1.2457,3.285,2.4482,2.875,1.55,2.3238,3.0958,6.2968,5.7449,0.8919,2.7274,1.8774,1.0072,1.8085,1.8147,1.7864,3.1138,1.1456,2.1834,4.924,1.782,4.9903,1.4081,6.4728,2.7456,2.3224,3.9595,1.3665,6.0261,2.268,5.9944,6.3456,3.4712,7.0794,1.4782,4.9116,4.1078,1.0978,2.2767,1.2312,3.8087,,
24-Jan-11,1.2457,3.285,2.4482,2.875,1.55,2.3238,3.0958,6.2968,5.7449,0.8919,2.7274,1.8774,1.0072,1.8085,1.8147,1.7864,3.1138,1.1456,2.1834,4.924,1.782,4.9903,1.4081,6.4728,2.7456,2.3224,3.9595,1.3665,6.0261,2.268,5.9944,6.3456,3.4712,7.0794,1.4782,4.9116,4.1078,1.0978,2.2767,1.2312,3.8087,,
25-Jan-11,1.2504,3.293,2.4539,2.884,1.545,2.3481,3.1046,6.3294,5.753,0.8933,2.739,1.8876,1.0117,1.8087,1.8136,1.7901,3.1104,1.1526,2.1836,4.9246,1.7808,5.0021,1.409,6.4921,2.7467,2.3199,3.9654,1.3723,6.059,2.2682,5.997,6.3463,3.4716,7.1172,1.4906,4.9231,4.108,1.0979,2.2772,1.2303,3.8124,,
26-Jan-11,1.2545,3.2981,2.4583,2.8518,1.547,2.3609,3.1212,6.3539,5.7717,0.8937,2.7528,1.9066,1.012,1.808,1.8169,1.7964,3.1081,1.1552,2.1944,4.9225,1.7469,5.0084,1.4095,6.4641,2.7456,2.3204,3.9532,1.3804,6.0682,2.2674,6.0027,6.3439,3.4971,7.157,1.4989,4.933,4.1063,1.0952,2.2769,1.2311,3.816,,
27-Jan-11,1.257,3.3265,2.479,2.8685,1.5623,2.3676,3.1519,6.3973,5.8209,0.9038,2.7936,1.9145,1.0232,1.8082,1.8156,1.804,3.1021,1.1491,2.2008,4.9232,1.7471,5.0293,1.4134,6.4926,2.7468,2.3228,3.9567,1.3883,6.0725,2.2676,6.0053,6.3446,3.5111,7.1606,1.4934,4.9509,4.1069,1.0953,2.2777,1.2317,3.8207,,
28-Jan-11,1.2653,3.3304,2.4822,2.8789,1.5644,2.3805,3.1423,6.3579,5.8207,0.9086,2.8061,1.9184,1.0262,1.8089,1.8182,1.7941,3.0908,1.1499,2.1857,4.925,1.7769,5.0082,1.4138,6.5045,2.7474,2.322,3.9656,1.3956,6.0959,2.2685,6.0056,6.347,3.5261,7.1597,1.4915,4.9859,4.1086,1.0957,2.2792,1.2322,3.8249,,
29-Jan-11,1.2685,3.3333,2.4843,2.8724,1.5693,2.3813,3.1273,6.3355,5.8395,0.9134,2.8013,1.915,1.0256,1.8089,1.8178,1.7959,3.0895,1.1363,2.1886,4.925,1.7769,4.9237,1.4132,6.4905,2.7466,2.3222,3.9543,1.3977,6.0971,2.2699,6.0076,6.347,3.5261,7.1796,1.5018,4.9934,4.1084,1.0957,2.2811,1.2324,3.8267,,
30-Jan-11,1.2685,3.3333,2.4843,2.8724,1.5693,2.3813,3.1273,6.3355,5.8395,0.9134,2.8013,1.915,1.0256,1.8089,1.8178,1.7959,3.0895,1.1363,2.1886,4.925,1.7769,4.9237,1.4132,6.4905,2.7466,2.3222,3.9543,1.3977,6.0971,2.2699,6.0076,6.347,3.5261,7.1796,1.5018,4.9934,4.1084,1.0957,2.2811,1.2324,3.8267,,
31-Jan-11,1.2685,3.3333,2.4843,2.8724,1.5693,2.3813,3.1273,6.3355,5.8395,0.9134,2.8013,1.915,1.0256,1.8089,1.8178,1.7959,3.0895,1.1363,2.1886,4.925,1.7769,4.9237,1.4132,6.4905,2.7466,2.3222,3.9543,1.3977,6.0971,2.2699,6.0076,6.347,3.5261,7.1796,1.5018,4.9934,4.1084,1.0957,2.2811,1.2324,3.8267,,
01-Feb-11,1.2686,3.3153,2.4711,2.8734,1.5626,2.3561,3.116,6.2792,5.8111,0.9043,2.7865,1.9186,1.0187,1.8098,1.8082,1.7971,3.0913,1.1276,2.202,4.9274,1.7653,4.8783,1.4117,6.4775,2.7442,2.3211,3.9393,1.393,6.0728,2.2719,6.0027,6.3502,3.5348,7.1401,1.5107,4.9959,4.1106,1.0963,2.2793,1.2326,3.8267,,
02-Feb-11,1.2602,3.3175,2.4729,2.9014,1.5613,2.3638,3.1324,6.3223,5.8127,0.9117,2.8023,1.9127,1.0249,1.8002,1.8025,1.8103,3.0749,1.1347,2.2061,4.9014,1.7335,4.8827,1.4109,6.4755,2.7301,2.3104,3.9308,1.3957,6.0705,2.2607,5.9787,6.3165,3.4888,7.1635,1.5012,4.959,4.0886,1.0882,2.2668,1.2257,3.8032,,
03-Feb-11,1.2682,3.3473,2.495,2.9259,1.5755,2.3943,3.1569,6.4006,5.8659,0.9268,2.8137,1.9276,1.0368,1.8033,1.8265,1.8242,3.0802,1.1446,2.2148,4.9099,1.7466,4.9124,1.4164,6.4797,2.7385,2.3162,3.9537,1.4096,6.1291,2.2652,5.999,6.3274,3.5221,7.225,1.5011,4.9567,4.0957,1.0901,2.2707,1.2271,3.803,,
04-Feb-11,1.2719,3.3313,2.4834,2.9248,1.5695,2.3899,3.1475,6.3455,5.8319,0.9215,2.7959,1.91,1.0295,1.8023,1.8259,1.8261,3.0785,1.137,2.2057,4.9072,1.7698,4.9017,1.4162,6.4715,2.737,2.3155,3.9515,1.3917,6.1409,2.2639,5.9957,6.3239,3.5478,7.2098,1.5039,4.9412,4.0933,1.0895,2.2694,1.2272,3.8,,
05-Feb-11,1.2628,3.284,2.4479,2.8962,1.5525,2.3622,3.1314,6.2649,5.746,0.9053,2.7818,1.8937,1.0198,1.7969,1.8151,1.8276,3.0693,1.1208,2.2005,4.8925,1.7404,4.8344,1.4107,6.4405,2.7288,2.3082,3.9369,1.3868,6.1091,2.2571,5.9678,6.3049,3.5303,7.0895,1.5024,4.9194,4.0813,1.0862,2.262,1.2245,3.7891,,
06-Feb-11,1.2628,3.284,2.4479,2.8962,1.5525,2.3622,3.1314,6.2649,5.746,0.9053,2.7818,1.8937,1.0198,1.7969,1.8151,1.8276,3.0693,1.1208,2.2005,4.8925,1.7404,4.8344,1.4107,6.4405,2.7288,2.3082,3.9369,1.3868,6.1091,2.2571,5.9678,6.3049,3.5303,7.0895,1.5024,4.9194,4.0813,1.0862,2.262,1.2245,3.7891,,
07-Feb-11,1.2628,3.284,2.4479,2.8962,1.5525,2.3622,3.1314,6.2649,5.746,0.9053,2.7818,1.8937,1.0198,1.7969,1.8151,1.8276,3.0693,1.1208,2.2005,4.8925,1.7404,4.8344,1.4107,6.4405,2.7288,2.3082,3.9369,1.3868,6.1091,2.2571,5.9678,6.3049,3.5303,7.0895,1.5024,4.9194,4.0813,1.0862,2.262,1.2245,3.7891,,
08-Feb-11,1.2514,3.2694,2.437,2.8936,1.5494,2.3604,3.107,6.3009,5.7405,0.9078,2.7741,1.8723,1.0139,1.7955,1.8168,1.8185,3.0193,1.1378,2.1793,4.8885,1.756,4.8821,1.4065,6.4286,2.7267,2.3066,3.9459,1.3804,6.1136,2.2554,5.9631,6.3,3.4864,7.0642,1.5088,4.9231,4.078,1.0854,2.2597,1.2228,3.7888,,
09-Feb-11,1.2308,3.2513,2.4237,2.864,1.5373,2.3409,3.0856,6.2532,5.7027,0.904,2.7643,1.8604,1.0097,1.7761,1.7962,1.8036,3.0106,1.128,2.1639,4.8358,1.749,4.8323,1.3969,6.3682,2.6968,2.2826,3.9208,1.3752,6.0711,2.231,5.9046,6.2319,3.4421,7.0091,1.4901,4.8754,4.0337,1.0718,2.2355,1.2105,3.7473,,
10-Feb-11,1.2418,3.2604,2.4308,2.866,1.5359,2.3519,3.0863,6.2323,5.715,0.8972,2.7658,1.8466,1.0059,1.7812,1.7929,1.8017,3.0303,1.1219,2.1575,4.8496,1.7251,4.8664,1.3971,6.3819,2.7036,2.2876,3.9205,1.3738,6.079,2.2383,5.9196,6.2498,3.4519,7.0348,1.489,4.8968,4.0451,1.0748,2.2419,1.2146,3.7543,,
11-Feb-11,1.2418,3.2581,2.4289,2.86,1.5309,2.3593,3.0605,6.1971,5.7061,0.8923,2.7505,1.8499,1.0033,1.7798,1.7859,1.7885,3.0243,1.1157,2.1529,4.8459,1.7246,4.845,1.3926,6.393,2.7024,2.2855,3.8984,1.3665,6.0633,2.2371,5.913,6.2449,3.4559,7.0515,1.4816,4.8964,4.0422,1.074,2.2407,1.2151,3.7526,,
12-Feb-11,1.2336,3.216,2.3978,2.8349,1.5113,2.3282,3.0167,6.0928,5.6259,0.8786,2.7149,1.8235,0.9891,1.7735,1.7765,1.7685,3.0174,1.1097,2.1229,4.8287,1.7177,4.8038,1.3802,6.3475,2.6901,2.2752,3.8789,1.3427,6.0488,2.2297,5.8842,6.2228,3.4571,6.9677,1.4746,4.8756,4.028,1.0702,2.2325,1.2113,3.741,,
13-Feb-11,1.2336,3.216,2.3978,2.8349,1.5113,2.3282,3.0167,6.0928,5.6259,0.8786,2.7149,1.8235,0.9891,1.7735,1.7765,1.7685,3.0174,1.1097,2.1229,4.8287,1.7177,4.8038,1.3802,6.3475,2.6901,2.2752,3.8789,1.3427,6.0488,2.2297,5.8842,6.2228,3.4571,6.9677,1.4746,4.8756,4.028,1.0702,2.2325,1.2113,3.741,,
14-Feb-11,1.2336,3.216,2.3978,2.8349,1.5113,2.3282,3.0167,6.0928,5.6259,0.8786,2.7149,1.8235,0.9891,1.7735,1.7765,1.7685,3.0174,1.1097,2.1229,4.8287,1.7177,4.8038,1.3802,6.3475,2.6901,2.2752,3.8789,1.3427,6.0488,2.2297,5.8842,6.2228,3.4571,6.9677,1.4746,4.8756,4.028,1.0702,2.2325,1.2113,3.741,,
15-Feb-11,1.228,3.2044,2.3894,2.8391,1.5092,2.3286,3.0272,6.0668,5.6288,0.8777,2.7277,1.8249,0.9868,1.776,1.7963,1.7783,3.0227,1.1129,2.1303,4.8355,1.7429,4.8341,1.3858,6.3588,2.6921,2.279,3.9012,1.3419,6.0701,2.2328,5.8866,6.2316,3.4286,6.9633,1.4747,4.8789,4.0338,1.0717,2.2358,1.2129,3.7463,,
16-Feb-11,1.2202,3.2205,2.4011,2.8504,1.5124,2.3281,3.0544,6.0954,5.6564,0.8862,2.7425,1.8311,0.9877,1.7756,1.8017,1.7811,3.022,1.1105,2.1267,4.8345,1.7197,4.8675,1.3877,6.3573,2.6942,2.2782,3.9059,1.3397,6.0632,2.2323,5.8814,6.2302,3.4212,6.9281,1.4828,4.8709,4.033,1.0692,2.2353,1.2122,3.7421,,
17-Feb-11,1.2226,3.2108,2.394,2.8425,1.5075,2.3091,3.0571,6.116,5.6262,0.8848,2.7363,1.835,0.9851,1.7699,1.7938,1.7703,3.0116,1.1143,2.1153,4.8191,1.715,4.8826,1.3844,6.3437,2.6868,2.2718,3.889,1.3352,6.0461,2.2252,5.8645,6.2102,3.4037,6.9058,1.4758,4.8437,4.0199,1.0658,2.2281,1.2094,3.7299,,
18-Feb-11,1.2221,3.2217,2.4017,2.8553,1.5107,2.3142,3.0839,6.1475,5.6547,0.8905,2.7476,1.8504,0.9878,1.7692,1.7974,1.7747,3.0111,1.1225,2.1168,4.817,1.7135,4.9091,1.3835,6.3253,2.6888,2.2719,3.9001,1.335,6.0496,2.2254,5.8583,6.2077,3.4023,6.9509,1.4718,4.8396,4.0182,1.0653,2.2277,1.2088,3.7271,,
19-Feb-11,1.2231,3.2094,2.3923,2.8594,1.5045,2.313,3.085,6.1153,5.6348,0.8868,2.744,1.8543,0.9829,1.7642,1.7933,1.7834,3.0026,1.1133,2.1164,4.8034,1.743,4.8629,1.3842,6.3233,2.6832,2.2659,3.9022,1.3429,6.0297,2.2194,5.8417,6.1902,3.4058,6.9459,1.466,4.8192,4.0069,1.0623,2.2214,1.2059,3.717,,
20-Feb-11,1.2231,3.2094,2.3923,2.8594,1.5045,2.313,3.085,6.1153,5.6348,0.8868,2.744,1.8543,0.9829,1.7642,1.7933,1.7834,3.0026,1.1133,2.1164,4.8034,1.743,4.8629,1.3842,6.3233,2.6832,2.2659,3.9022,1.3429,6.0297,2.2194,5.8417,6.1902,3.4058,6.9459,1.466,4.8192,4.0069,1.0623,2.2214,1.2059,3.717,,
21-Feb-11,1.2231,3.2094,2.3923,2.8594,1.5045,2.313,3.085,6.1153,5.6348,0.8868,2.744,1.8543,0.9829,1.7642,1.7933,1.7834,3.0026,1.1133,2.1164,4.8034,1.743,4.8629,1.3842,6.3233,2.6832,2.2659,3.9022,1.3429,6.0297,2.2194,5.8417,6.1902,3.4058,6.9459,1.466,4.8192,4.0069,1.0623,2.2214,1.2059,3.717,,
22-Feb-11,1.2188,3.2102,2.393,2.8367,1.499,2.3113,3.0749,6.0888,5.6473,0.8833,2.7317,1.846,0.9797,1.7493,1.7765,1.7677,2.9706,1.105,2.1035,4.7629,1.7329,4.8512,1.3708,6.2924,2.6627,2.2474,3.8815,1.3363,6,2.2009,5.7943,6.1379,3.3836,6.9309,1.4516,4.7817,3.9729,1.0534,2.2027,1.1966,3.6851,,
23-Feb-11,1.2276,3.2144,2.3963,2.8409,1.499,2.3135,3.0883,6.0549,5.6617,0.8797,2.7221,1.8649,0.9787,1.7567,1.7831,1.7613,2.982,1.0969,2.1185,4.783,1.7311,4.8288,1.3733,6.3123,2.6694,2.2554,3.8788,1.3156,5.9984,2.2108,5.8092,6.1639,3.4177,6.8939,1.4546,4.81,3.9896,1.0554,2.2124,1.2019,3.7,,
24-Feb-11,1.2238,3.2228,2.4026,2.8388,1.5003,2.3321,3.1033,6.0634,5.6891,0.881,2.7334,1.8666,0.9799,1.7514,1.7711,1.7558,2.9756,1.099,2.1155,4.7686,1.7329,4.8243,1.3725,6.2864,2.6632,2.2474,3.8771,1.3076,5.9804,2.205,5.7936,6.1453,3.3876,6.9588,1.4493,4.8007,3.9777,1.0522,2.2064,1.1985,3.6888,,
25-Feb-11,1.2346,3.2527,2.4246,2.8468,1.5154,2.3533,3.1362,6.0854,5.7308,0.8878,2.7542,1.8986,0.9889,1.7585,1.7889,1.7713,2.9877,1.0942,2.15,4.7879,1.7115,4.814,1.3753,6.3415,2.672,2.256,3.8674,1.3154,6.0303,2.2139,5.8171,6.1702,3.4279,6.9818,1.4586,4.8234,3.9938,1.0565,2.2168,1.2038,3.704,,
26-Feb-11,1.2371,3.2485,2.4216,2.8239,1.5136,2.3477,3.1235,6.0953,5.7508,0.8869,2.745,1.8909,0.9894,1.7568,1.7895,1.7767,2.9865,1.0983,2.143,4.7833,1.7098,4.8186,1.3792,6.3217,2.6715,2.2544,3.8747,1.3155,6.0704,2.2123,5.8172,6.1642,3.438,7.03,1.4605,4.8038,3.9837,1.0554,2.2149,1.2031,3.7008,,
27-Feb-11,1.2371,3.2485,2.4216,2.8239,1.5136,2.3477,3.1235,6.0953,5.7508,0.8869,2.745,1.8909,0.9894,1.7568,1.7895,1.7767,2.9865,1.0983,2.143,4.7833,1.7098,4.8186,1.3792,6.3217,2.6715,2.2544,3.8747,1.3155,6.0704,2.2123,5.8172,6.1642,3.438,7.03,1.4605,4.8038,3.9837,1.0554,2.2149,1.2031,3.7008,,
28-Feb-11,1.2371,3.2485,2.4216,2.8239,1.5136,2.3477,3.1235,6.0953,5.7508,0.8869,2.745,1.8909,0.9894,1.7568,1.7895,1.7767,2.9865,1.0983,2.143,4.7833,1.7098,4.8186,1.3792,6.3217,2.6715,2.2544,3.8747,1.3155,6.0704,2.2123,5.8172,6.1642,3.438,7.03,1.4605,4.8038,3.9837,1.0554,2.2149,1.2031,3.7008,,
01-Mar-11,1.225,3.2281,2.4068,2.8229,1.5035,2.3215,3.1097,6.0618,5.7136,0.8856,2.7386,1.8765,0.986,1.741,1.7811,1.7661,2.9574,1.0877,2.1276,4.7403,1.6952,4.8008,1.3697,6.2626,2.6492,2.2352,3.8445,1.3075,6.0236,2.1924,5.7611,6.1088,3.4204,6.9668,1.4515,4.749,3.9434,1.0459,2.1953,1.1925,3.6712,,
02-Mar-11,1.2248,3.2155,2.3971,2.8225,1.4983,2.3149,3.095,6.0499,5.6989,0.8835,2.7492,1.8619,0.9841,1.7316,1.7848,1.7648,2.9404,1.0798,2.1091,4.7147,1.6853,4.79,1.3634,6.2445,2.6356,2.2235,3.8489,1.3015,6.0215,2.1811,5.7338,6.0758,3.3886,6.925,1.4471,4.7135,3.9211,1.0386,2.1823,1.1859,3.6549,,
03-Mar-11,1.2222,3.2088,2.3924,2.8207,1.4972,2.2863,3.1013,6.0243,5.6931,0.8795,2.7423,1.8677,0.984,1.7291,1.7753,1.7537,2.9343,1.0699,2.1099,4.7079,1.6837,4.7572,1.3607,6.2287,2.6309,2.2193,3.8467,1.2839,6.04,2.178,5.7255,6.067,3.3971,6.896,1.4479,4.7089,3.9116,1.0371,2.1784,1.1851,3.6498,,
04-Mar-11,1.2222,3.2088,2.3924,2.8207,1.4972,2.2863,3.1013,6.0243,5.6931,0.8795,2.7423,1.8677,0.984,1.7291,1.7753,1.7537,2.9343,1.0699,2.1099,4.7079,1.6837,4.7572,1.3607,6.2287,2.6309,2.2193,3.8467,1.2839,6.04,2.178,5.7255,6.067,3.3971,6.896,1.4479,4.7089,3.9116,1.0371,2.1784,1.1851,3.6498,,
05-Mar-11,1.2141,3.2203,2.4011,2.7975,1.4952,2.3128,3.0867,6.0101,5.706,0.8803,2.7217,1.8489,0.9892,1.7195,1.7669,1.7405,2.9166,1.074,2.082,4.6818,1.6743,4.7646,1.3572,6.1986,2.618,2.2073,3.8203,1.2662,6.1001,2.1656,5.7032,6.0333,3.3915,6.9523,1.437,4.6748,3.8834,1.0314,2.1664,1.1794,3.6236,,
06-Mar-11,1.2141,3.2203,2.4011,2.7975,1.4952,2.3128,3.0867,6.0101,5.706,0.8803,2.7217,1.8489,0.9892,1.7195,1.7669,1.7405,2.9166,1.074,2.082,4.6818,1.6743,4.7646,1.3572,6.1986,2.618,2.2073,3.8203,1.2662,6.1001,2.1656,5.7032,6.0333,3.3915,6.9523,1.437,4.6748,3.8834,1.0314,2.1664,1.1794,3.6236,,
