Date,BGN,DKK,EUR,GBP,ISK,YUM,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
20-May-03,1.2941,0.3392,2.5181,3.5174,0.2947,3.7662,0.3196,0.5706,0.6683,1.0281,0.2744,1.6637,0.0791,2.155,1.5915,1.4169,0.3622,1.4348,0.1872,0.2646,0.4801,1.252,7.2311,0.2604,0.2763,0.0698,0.4385,1.0605,1.5748,0.4144,3.7807,7.1202,1.5153,0.3678,0.6974,2.2231,4.0413,0.1428,0.5002
21-May-03,1.2876,0.3375,2.5056,3.5187,0.2944,3.8066,0.3147,0.5811,0.6666,1.0243,0.2733,1.6574,0.08,2.155,1.5857,1.4102,0.3631,1.4571,0.1838,0.2646,0.477,1.2445,7.2187,0.2604,0.2763,0.0698,0.4385,1.06,1.6141,0.4144,3.8209,7.2969,1.5156,0.3679,0.6974,2.2231,4.0416,0.1424,0.5002
22-May-03,1.2957,0.3397,2.521,3.5344,0.2921,3.8095,0.319,0.5788,0.669,1.0275,0.2746,1.6703,0.0797,2.1525,1.5991,1.4176,0.3609,1.4774,0.1845,0.2643,0.4739,1.248,7.212,0.2601,0.276,0.0697,0.4379,1.0588,1.598,0.4139,3.803,7.259,1.5153,0.3677,0.6966,2.2185,4.0361,0.1424,0.4996
23-May-03,1.2884,0.3377,2.5066,3.5161,0.2942,3.8381,0.3189,0.5757,0.6664,1.0203,0.2735,1.6577,0.08,2.1525,1.584,1.4099,0.3605,1.4534,0.1829,0.2643,0.4703,1.247,7.2026,0.2601,0.276,0.0698,0.4378,1.0588,1.6118,0.4139,3.8165,7.3023,1.5168,0.3677,0.6966,2.2185,4.0358,0.1429,0.4996
24-May-03,1.2917,0.3386,2.5134,3.5129,0.2965,3.8008,0.3196,0.5795,0.6688,1.0228,0.2745,1.6542,0.0802,2.1475,1.564,1.4092,0.3603,1.4684,0.1832,0.2637,0.4719,1.2464,7.1945,0.2595,0.2754,0.0697,0.4368,1.0563,1.6016,0.413,3.7942,7.2375,1.5135,0.367,0.695,2.2133,4.0249,0.1428,0.4984
25-May-03,1.2917,0.3386,2.5134,3.5129,0.2965,3.8008,0.3196,0.5795,0.6688,1.0228,0.2745,1.6542,0.0802,2.1475,1.564,1.4092,0.3603,1.4684,0.1832,0.2637,0.4719,1.2464,7.1945,0.2595,0.2754,0.0697,0.4368,1.0563,1.6016,0.413,3.7942,7.2375,1.5135,0.367,0.695,2.2133,4.0249,0.1428,0.4984
26-May-03,1.2917,0.3386,2.5134,3.5129,0.2965,3.8008,0.3196,0.5795,0.6688,1.0228,0.2745,1.6542,0.0802,2.1475,1.564,1.4092,0.3603,1.4684,0.1832,0.2637,0.4719,1.2464,7.1945,0.2595,0.2754,0.0697,0.4368,1.0563,1.6016,0.413,3.7942,7.2375,1.5135,0.367,0.695,2.2133,4.0249,0.1428,0.4984
27-May-03,1.2917,0.3386,2.5134,3.5129,0.2965,3.8008,0.3196,0.5795,0.6688,1.0228,0.2745,1.6542,0.0802,2.1475,1.564,1.4092,0.3603,1.4684,0.1832,0.2637,0.4719,1.2464,7.1945,0.2595,0.2754,0.0697,0.4368,1.0563,1.6016,0.413,3.7942,7.2375,1.5135,0.367,0.695,2.2133,4.0249,0.1428,0.4984
28-May-03,1.3097,0.3434,2.5489,3.5195,0.2998,3.844,0.3234,0.583,0.6756,1.0383,0.2767,1.6689,0.0807,2.145,1.5593,1.4159,0.3593,1.4702,0.1837,0.2635,0.4816,1.244,7.1946,0.2592,0.2751,0.0698,0.4363,1.053,1.619,0.4125,3.8167,7.3371,1.5135,0.367,0.6942,2.2088,3.8788,0.1426,0.5052
29-May-03,1.3006,0.3408,2.5298,3.5159,0.2995,3.8681,0.3214,0.5843,0.6697,1.0307,0.2762,1.6624,0.0813,2.145,1.5598,1.4054,0.359,1.4803,0.183,0.2635,0.484,1.242,7.1891,0.2592,0.2751,0.0701,0.4363,1.053,1.6315,0.4125,3.8167,7.3729,1.5137,0.367,0.6942,2.2088,4.0225,0.1426,0.5052
30-May-03,1.2985,0.3404,2.5263,3.5155,0.2965,3.8652,0.3204,0.5814,0.6685,1.0214,0.2759,1.6532,0.0805,2.15,1.5492,1.3868,0.3592,1.4925,0.1807,0.2642,0.4839,1.2391,7.189,0.2598,0.2757,0.0701,0.4373,1.0555,1.6201,0.4135,3.8256,7.3633,1.5178,0.3677,0.6958,2.214,4.0315,0.1428,0.5063
31-May-03,1.3083,0.3431,2.5463,3.544,0.2961,3.8454,0.3227,0.5734,0.6694,1.0236,0.2788,1.6659,0.0804,2.1475,1.5719,1.4032,0.3603,1.5017,0.1811,0.2639,0.4872,1.2411,7.1905,0.2595,0.2754,0.0699,0.4368,1.0532,1.607,0.413,3.8009,7.3111,1.517,0.3671,0.695,2.2114,4.0268,0.1428,0.5057
01-Jun-03,1.3083,0.3431,2.5463,3.544,0.2961,3.8454,0.3227,0.5734,0.6694,1.0236,0.2788,1.6659,0.0804,2.1475,1.5719,1.4032,0.3603,1.5017,0.1811,0.2639,0.4872,1.2411,7.1905,0.2595,0.2754,0.0699,0.4368,1.0532,1.607,0.413,3.8009,7.3111,1.517,0.3671,0.695,2.2114,4.0268,0.1428,0.5057
02-Jun-03,1.3083,0.3431,2.5463,3.544,0.2961,3.8454,0.3227,0.5734,0.6694,1.0236,0.2788,1.6659,0.0804,2.1475,1.5719,1.4032,0.3603,1.5017,0.1811,0.2639,0.4872,1.2411,7.1905,0.2595,0.2754,0.0699,0.4368,1.0532,1.607,0.413,3.8009,7.3111,1.517,0.3671,0.695,2.2114,4.0268,0.1428,0.5057
03-Jun-03,1.2922,0.3387,2.5146,3.5045,0.301,3.8943,0.3193,0.58,0.6632,1.0095,0.2756,1.646,0.0812,2.1525,1.5697,1.3989,0.3612,1.5158,0.1813,0.2641,0.4922,1.2441,7.1937,0.2601,0.276,0.0703,0.4379,1.0557,1.6275,0.4139,3.8301,7.4114,1.5206,0.3678,0.6966,2.2166,4.0362,0.1435,0.512
04-Jun-03,1.3024,0.3414,2.5341,3.5312,0.298,3.848,0.321,0.5738,0.6659,0.9941,0.2781,1.6528,0.0801,2.1525,1.5748,1.4187,0.3609,1.5116,0.1815,0.2641,0.4882,1.248,7.199,0.2601,0.276,0.07,0.4377,1.0557,1.6069,0.4139,3.803,7.3053,1.5205,0.3678,0.6966,2.2146,4.0347,0.1437,0.512
05-Jun-03,1.2999,0.3408,2.5293,3.5161,0.297,3.869,0.3128,0.5747,0.6655,0.9886,0.2776,1.6467,0.0807,2.155,1.584,1.4311,0.3601,1.516,0.1817,0.2644,0.4925,1.2504,7.2054,0.2604,0.2763,0.0701,0.4382,1.0569,1.6211,0.4144,3.8142,7.3439,1.5224,0.3682,0.6994,2.2171,4.0401,0.144,0.5126
06-Jun-03,1.2919,0.3387,2.5136,3.5204,0.2942,3.8517,0.3105,0.5691,0.6634,0.9407,0.2757,1.6383,0.08,2.155,1.5877,1.4294,0.3604,1.4991,0.182,0.2644,0.4927,1.2507,7.1997,0.2604,0.2763,0.0703,0.4381,1.0538,1.6144,0.4144,3.8074,7.3202,1.5219,0.3684,0.6994,2.2171,4.0413,0.1443,0.5126
07-Jun-03,1.3107,0.3437,2.5507,3.584,0.2945,3.8429,0.3137,0.5639,0.6693,0.9743,0.2799,1.6539,0.0807,2.155,1.604,1.4346,0.361,1.5065,0.1829,0.2644,0.486,1.2508,7.2146,0.2604,0.2763,0.0705,0.4379,1.0538,1.6078,0.4144,3.8074,7.2745,1.5223,0.3684,0.6994,2.2171,4.0409,0.1445,0.5126
08-Jun-03,1.3107,0.3437,2.5507,3.584,0.2945,3.8429,0.3137,0.5639,0.6693,0.9743,0.2799,1.6539,0.0807,2.155,1.604,1.4346,0.361,1.5065,0.1829,0.2644,0.486,1.2508,7.2146,0.2604,0.2763,0.0705,0.4379,1.0538,1.6078,0.4144,3.8074,7.2745,1.5223,0.3684,0.6994,2.2171,4.0409,0.1445,0.5126
09-Jun-03,1.3107,0.3437,2.5507,3.584,0.2945,3.8429,0.3137,0.5639,0.6693,0.9743,0.2799,1.6539,0.0807,2.155,1.604,1.4346,0.361,1.5065,0.1829,0.2644,0.486,1.2508,7.2146,0.2604,0.2763,0.0705,0.4379,1.0538,1.6078,0.4144,3.8074,7.2745,1.5223,0.3684,0.6994,2.2171,4.0409,0.1445,0.5126
10-Jun-03,1.2936,0.3391,2.5173,3.5853,0.2965,3.914,0.3086,0.5756,0.6596,0.9701,0.2765,1.6279,0.0812,2.155,1.5846,1.4152,0.3604,1.5262,0.1819,0.2643,0.486,1.2475,7.2037,0.2604,0.2763,0.0707,0.4379,1.0538,1.6341,0.4144,3.8345,7.2745,1.522,0.3685,0.6994,2.2171,4.0407,0.1441,0.5131
11-Jun-03,1.297,0.3401,2.5242,3.5586,0.2965,3.8727,0.3088,0.5756,0.6607,0.9633,0.2768,1.6368,0.0807,2.155,1.5858,1.4156,0.3592,1.5155,0.1823,0.2643,0.4899,1.2442,7.2047,0.2604,0.2763,0.0705,0.438,1.0522,1.6156,0.4144,3.8142,7.2893,1.5213,0.3686,0.6994,2.2152,4.039,0.1441,0.5131
12-Jun-03,1.2951,0.3395,2.5201,3.5773,0.2953,3.8831,0.3083,0.5689,0.6608,0.9846,0.2767,1.6387,0.0806,2.155,1.5836,1.4152,0.3604,1.5187,0.1827,0.2643,0.4882,1.2425,7.2059,0.2604,0.2763,0.0706,0.438,1.0522,1.6132,0.4144,3.8142,7.3254,1.5212,0.3684,0.6994,2.2152,4.039,0.1446,0.5131
13-Jun-03,1.3051,0.3422,2.5399,3.6105,0.2947,3.8575,0.3093,0.5691,0.6645,0.9872,0.2797,1.6522,0.0809,2.155,1.5987,1.432,0.3598,1.5192,0.1832,0.2643,0.4882,1.2399,7.2122,0.2604,0.2763,0.0706,0.438,1.0512,1.6148,0.4144,3.8209,7.3088,1.521,0.3684,0.6994,2.2152,4.0394,0.1449,0.5131
14-Jun-03,1.3032,0.3417,2.5358,3.5982,0.2931,3.8786,0.31,0.5699,0.6637,0.9745,0.2797,1.6417,0.0808,2.155,1.5984,1.4301,0.3601,1.5273,0.1831,0.2643,0.4896,1.2426,7.2107,0.2604,0.2763,0.0706,0.4379,1.0512,1.6191,0.4144,3.8277,7.3444,1.5208,0.3684,0.6994,2.2152,4.0409,0.145,0.5131
15-Jun-03,1.3032,0.3417,2.5358,3.5982,0.2931,3.8786,0.31,0.5699,0.6637,0.9745,0.2797,1.6417,0.0808,2.155,1.5984,1.4301,0.3601,1.5273,0.1831,0.2643,0.4896,1.2426,7.2107,0.2604,0.2763,0.0706,0.4379,1.0512,1.6191,0.4144,3.8277,7.3444,1.5208,0.3684,0.6994,2.2152,4.0409,0.145,0.5131
16-Jun-03,1.3032,0.3417,2.5358,3.5982,0.2931,3.8786,0.31,0.5699,0.6637,0.9745,0.2797,1.6417,0.0808,2.155,1.5984,1.4301,0.3601,1.5273,0.1831,0.2643,0.4896,1.2426,7.2107,0.2604,0.2763,0.0706,0.4379,1.0512,1.6191,0.4144,3.8277,7.3444,1.5208,0.3684,0.6994,2.2152,4.0409,0.145,0.5131
17-Jun-03,1.3144,0.3445,2.5572,3.5997,0.2932,3.8805,0.3113,0.5703,0.6678,0.9883,0.2812,1.6552,0.0809,2.15,1.6128,1.4388,0.3597,1.5162,0.1829,0.2642,0.4887,1.2438,7.2036,0.2598,0.2757,0.0706,0.4369,1.0483,1.6185,0.4135,3.8188,7.3256,1.5169,0.3673,0.6958,2.2086,4.0334,0.1444,0.515
18-Jun-03,1.3054,0.3421,2.5396,3.611,0.2936,3.8973,0.3092,0.5771,0.6642,0.968,0.2798,1.6501,0.0812,2.1475,1.5984,1.4354,0.3591,1.5247,0.1825,0.2639,0.4932,1.2441,7.1868,0.2595,0.2754,0.0707,0.4366,1.0465,1.6325,0.413,3.828,7.3795,1.515,0.3668,0.695,2.206,4.0272,0.1444,0.5144
